target_id	length	eff_length	est_counts	tpm
LOC_Os01g01710.2	1801	1602	71.2427	3.59243
LOC_Os01g01720.1	1913	1714	651.023	30.6829
LOC_Os01g01720.2	1910	1711	90.9766	4.29527
LOC_Os01g01730.1	573	374	0	0
LOC_Os01g01740.1	2068	1869	36	1.55598
LOC_Os01g01760.1	711	512	29.3432	4.62966
LOC_Os01g01770.1	1005	806	0	0
LOC_Os01g01780.1	2084	1885	59	2.52843
LOC_Os01g01790.1	2404	2205	2974.8	108.983
LOC_Os01g01790.2	2061	1862	63.1961	2.74171
LOC_Os01g01800.2	3133	2934	330.585	9.10192
LOC_Os01g01800.1	3071	2872	626.415	17.6193
LOC_Os01g01810.1	318	119.198	1	0.677704
LOC_Os01g01830.1	3274	3075	1329	34.9133
LOC_Os01g01840.1	1284	1085	37	2.75475
LOC_Os01g01850.1	6084	5885	0	0
LOC_Os01g01860.1	3144	2945	0	0
LOC_Os01g01870.1	1347	1148	222	15.6215
LOC_Os01g01880.1	625	426	0	0
LOC_Os01g01890.1	2374	2175	6	0.222845
LOC_Os01g01900.1	3243	3044	0	0
LOC_Os01g01910.1	765	566	32	4.56714
LOC_Os01g01920.1	2324	2125	11.1963	0.425625
LOC_Os01g01920.2	2220	2021	753.804	30.1302
LOC_Os01g01925.1	579	380	0	0
LOC_Os01g01930.1	726	527	3	0.459855
LOC_Os01g01940.1	1243	1044	16	1.23803
LOC_Os01g01950.1	663	464	1	0.174097
LOC_Os01g01960.1	4570	4371	6872	127.003
LOC_Os01g01970.2	1089	890	86.2903	7.83218
LOC_Os01g01970.1	1151	952	30.7097	2.60585
LOC_Os01g01980.1	642	443	0	0
LOC_Os01g01990.1	354	155.009	0	0
LOC_Os01g02000.1	2767	2568	4.78596	0.150551
LOC_Os01g02010.1	1408	1209	9.21404	0.61565
LOC_Os01g02020.1	2319	2120	2020	76.9708
LOC_Os01g02020.3	2184	1985	0	0
LOC_Os01g02040.1	3085	2886	34.442	0.964056
LOC_Os01g02040.2	2608	2409	4.55803	0.152845
LOC_Os01g02050.1	3492	3293	22	0.539686
LOC_Os01g02060.1	2088	1889	0	0
LOC_Os01g02060.2	2007	1808	2	0.0893598
LOC_Os01g02070.1	483	284	0	0
LOC_Os01g02080.1	1234	1035	213	16.6245
LOC_Os01g02090.2	2440	2241	40.1339	1.44671
LOC_Os01g02090.1	2454	2255	1614.87	57.8496
LOC_Os01g02100.4	2522	2323	0.0126105	0.000438524
LOC_Os01g02100.1	2574	2375	113.294	3.85348
LOC_Os01g02100.3	2404	2205	13.3594	0.489429
LOC_Os01g02100.2	2406	2207	212.334	7.77191
LOC_Os01g02110.1	1475	1276	0	0
LOC_Os01g02120.1	1055	856	0	0
LOC_Os01g02130.1	945	746	7	0.758001
LOC_Os01g02139.1	527	328	59	14.5308
LOC_Os01g02150.1	1049	850	72	6.84265
LOC_Os01g02160.1	821	622	0	0
LOC_Os01g02170.2	3681	3482	124.822	2.89584
LOC_Os01g02170.1	3985	3786	13.1777	0.28117
LOC_Os01g02180.1	2126	1927	32.6649	1.36934
LOC_Os01g02180.2	1610	1411	324.458	18.5755
LOC_Os01g02190.1	1045	846	6	0.572917
LOC_Os01g02200.1	1607	1408	944	54.1601
LOC_Os01g02210.1	1935	1736	0	0
LOC_Os01g02220.1	2454	2255	0	0
LOC_Os01g02230.1	2898	2699	0	0
LOC_Os01g02240.1	4758	4559	0	0
LOC_Os01g02250.1	4035	3836	0	0
LOC_Os01g02260.1	1185	986	0	0
LOC_Os01g02270.1	3504	3305	68.3445	1.67048
LOC_Os01g02280.1	5367	5168	0	0
LOC_Os01g02290.1	2101	1902	66.1454	2.80931
LOC_Os01g02290.2	1985	1786	0.385217	0.0174235
LOC_Os01g02300.1	2467	2268	52	1.85213
LOC_Os01g02310.1	1884	1685	36	1.72589
LOC_Os01g02320.1	2816	2617	81	2.5003
LOC_Os01g02334.1	632	433	9	1.67906
LOC_Os01g02350.1	2646	2447	221	7.29573
LOC_Os01g02360.1	2399	2200	123.361	4.52965
LOC_Os01g02370.1	2192	1993	54	2.18875
LOC_Os01g02380.1	3615	3416	0	0
LOC_Os01g02390.2	1930	1731	73.941	3.45063
LOC_Os01g02390.1	2258	2059	1667.01	65.4022
LOC_Os01g02400.3	3409	3210	320.852	8.0744
LOC_Os01g02400.1	2282	2083	283.672	11.0012
LOC_Os01g02400.2	2392	2193	198.621	7.31639
LOC_Os01g02410.1	2136	1937	0	0
LOC_Os01g02420.1	1743	1544	22	1.15103
LOC_Os01g02430.1	2095	1896	0	0
LOC_Os01g02440.1	1686	1487	1	0.054325
LOC_Os01g02450.1	380	181.001	1	0.446304
LOC_Os01g02460.1	915	716	0	0
LOC_Os01g02470.1	486	287	2	0.562936
LOC_Os01g02480.1	414	215	0	0
LOC_Os01g02490.1	1415	1216	58.9206	3.91421
LOC_Os01g02490.2	772	573	7.07936	0.998044
LOC_Os01g02500.1	615	416	68.5638	13.3141
LOC_Os01g02510.1	794	595	14.9106	2.02437
LOC_Os01g02520.1	2565	2366	13.7178	0.468359
LOC_Os01g02530.1	5814	5615	24.8366	0.357316
LOC_Os01g02540.1	3765	3566	6	0.135919
LOC_Os01g02550.1	2202	2003	11	0.443631
LOC_Os01g02560.1	2059	1860	30	1.30292
LOC_Os01g02570.1	2019	1820	56	2.48558
LOC_Os01g02580.1	1941	1742	77.0493	3.57299
LOC_Os01g02590.1	2487	2288	203	7.16722
LOC_Os01g02600.1	1803	1604	95.8547	4.82747
LOC_Os01g02610.1	2682	2483	26	0.845877
LOC_Os01g02629.1	1743	1544	0	0
LOC_Os01g02650.1	6084	5885	0	0
LOC_Os01g02660.1	3084	2885	0	0
LOC_Os01g02670.1	3312	3113	1	0.0259496
LOC_Os01g02680.1	2282	2083	4	0.155125
LOC_Os01g02690.1	1926	1727	22	1.02906
LOC_Os01g02700.1	2361	2162	320	11.9565
LOC_Os01g02710.1	603	404	1085	216.95
LOC_Os01g02720.1	2246	2047	956.226	37.7358
LOC_Os01g02720.2	2572	2373	133.907	4.55844
LOC_Os01g02730.1	1878	1679	78	3.75279
LOC_Os01g02740.1	8799	8600	10.8739	0.10214
LOC_Os01g02750.1	1390	1191	102.766	6.97028
LOC_Os01g02760.1	2139	1940	45.5828	1.89806
LOC_Os01g02770.1	1992	1793	97.8363	4.40788
LOC_Os01g02780.1	2373	2174	11	0.408737
LOC_Os01g02790.1	1464	1265	0	0
LOC_Os01g02800.1	2267	2068	7.06214	0.275865
LOC_Os01g02810.1	1926	1727	14.2629	0.667155
LOC_Os01g02830.1	2360	2161	36.3551	1.35901
LOC_Os01g02840.1	1911	1712	5.13436	0.242266
LOC_Os01g02850.1	174	24.7278	3	9.80044
LOC_Os01g02860.1	3042	2843	60	1.70484
LOC_Os01g02870.1	1503	1304	187	11.5844
LOC_Os01g02880.1	1531	1332	1027	62.284
LOC_Os01g02884.1	2847	2648	1243	37.9196
LOC_Os01g02890.1	2918	2719	9	0.267389
LOC_Os01g02900.2	2110	1911	25.5304	1.07921
LOC_Os01g02900.1	2081	1882	249.47	10.708
LOC_Os01g02910.1	2195	1996	8	0.323772
LOC_Os01g02920.1	2288	2089	506	19.5669
LOC_Os01g02930.1	1950	1751	42	1.93764
LOC_Os01g02940.1	2623	2424	40.6514	1.35473
LOC_Os01g02940.3	2663	2464	2.7805e-06	9.11576e-08
LOC_Os01g02940.4	2715	2516	27.3479	0.878059
LOC_Os01g02940.6	2709	2510	9.91782e-05	3.19193e-06
LOC_Os01g02940.2	2650	2451	0.0005753	1.8961e-05
LOC_Os01g02950.1	1143	944	0	0
LOC_Os01g02960.1	1861	1662	484.985	23.5726
LOC_Os01g02970.1	780	581	0	0
LOC_Os01g02980.1	1629	1430	3	0.169471
LOC_Os01g02990.1	384	185	32	13.9729
LOC_Os01g03010.1	405	206	0	0
LOC_Os01g03020.1	3125	2926	1321.41	36.4815
LOC_Os01g03020.2	2652	2453	67.5942	2.22599
LOC_Os01g03030.1	1452	1253	237.761	15.3285
LOC_Os01g03030.2	1421	1222	181.239	11.9809
LOC_Os01g03040.1	1049	850	1135	107.867
LOC_Os01g03050.1	1494	1295	330	20.5852
LOC_Os01g03060.3	1368	1169	407.621	28.1678
LOC_Os01g03060.1	1959	1760	281.517	12.9212
LOC_Os01g03060.2	1332	1133	157.862	11.2553
LOC_Os01g03070.1	3512	3313	3612	88.0718
LOC_Os01g03070.2	3493	3294	3.58451e-07	8.79057e-09
LOC_Os01g03080.1	1001	802	14	1.41015
LOC_Os01g03090.1	1388	1189	366.476	24.8986
LOC_Os01g03090.2	1028	829	626.278	61.0271
LOC_Os01g03100.1	1808	1609	0	0
LOC_Os01g03100.2	1825	1626	64.2461	3.19181
LOC_Os01g03110.1	2056	1857	525	22.838
LOC_Os01g03130.1	1117	918	18	1.58395
LOC_Os01g03144.1	3584	3385	1262	30.117
LOC_Os01g03160.1	1900	1701	396.58	18.8338
LOC_Os01g03160.2	1804	1605	24.4197	1.22907
LOC_Os01g03170.1	1956	1757	0	0
LOC_Os01g03180.1	1568	1369	30	1.77022
LOC_Os01g03190.1	1394	1195	0	0
LOC_Os01g03200.1	1126	927	0	0
LOC_Os01g03210.1	918	719	0	0
LOC_Os01g03220.1	345	146.021	0	0
LOC_Os01g03230.1	1554	1355	0	0
LOC_Os01g03240.1	501	302	4.89789	1.31012
LOC_Os01g03250.1	210	36.5455	0	0
LOC_Os01g03260.1	1824	1625	1.01495	0.0504548
LOC_Os01g03270.1	870	671	0	0
LOC_Os01g03280.1	723	524	0	0
LOC_Os01g03290.1	879	680	18	2.13833
LOC_Os01g03300.1	1161	962	8	0.671777
LOC_Os01g03310.1	911	712	2462	279.331
LOC_Os01g03320.1	959	760	1024	108.842
LOC_Os01g03330.1	1863	1664	6129.61	297.57
LOC_Os01g03340.1	1220	1021	15569	1231.81
LOC_Os01g03350.1	288	90.399	0	0
LOC_Os01g03360.1	1174	975	995.535	82.4827
LOC_Os01g03370.1	2895	2696	0	0
LOC_Os01g03380.1	788	589	0	0
LOC_Os01g03390.1	996	797	11608.9	1176.64
LOC_Os01g03400.1	387	188	0	0
LOC_Os01g03410.1	672	473	0	0
LOC_Os01g03420.1	1254	1055	0	0
LOC_Os01g03429.1	861	662	0	0
LOC_Os01g03440.1	963	764	0	0
LOC_Os01g03452.1	3684	3485	1	0.0231797
LOC_Os01g03464.1	790	591	0	0
LOC_Os01g03480.1	285	87.6516	4	3.68647
LOC_Os01g03490.1	2429	2230	17	0.615821
LOC_Os01g03500.1	1258	1059	56	4.27172
LOC_Os01g03510.1	2301	2102	1335	51.3049
LOC_Os01g03520.1	3960	3761	1726	37.0722
LOC_Os01g03530.2	2221	2022	11	0.439463
LOC_Os01g03530.1	2393	2194	0	0
LOC_Os01g03549.1	2304	2105	355	13.6234
LOC_Os01g03570.1	2278	2079	143	5.55638
LOC_Os01g03580.1	2985	2786	0	0
LOC_Os01g03590.1	1782	1583	0	0
LOC_Os01g03600.1	2673	2474	0	0
LOC_Os01g03610.1	3078	2879	0	0
LOC_Os01g03620.1	1909	1710	0	0
LOC_Os01g03630.1	2040	1841	0	0
LOC_Os01g03640.1	2292	2093	0	0
LOC_Os01g03650.1	1739	1540	921	48.3114
LOC_Os01g03660.2	1783	1584	22.9628	1.17106
LOC_Os01g03660.3	1570	1371	113.037	6.66031
LOC_Os01g03670.1	1246	1047	1	0.077155
LOC_Os01g03680.1	996	797	0	0
LOC_Os01g03690.1	3298	3099	145	3.7797
LOC_Os01g03710.1	1731	1532	209	11.0204
LOC_Os01g03720.1	1589	1390	367	21.3286
LOC_Os01g03740.1	3175	2976	96.2416	2.61241
LOC_Os01g03730.1	1304	1105	1604.76	117.316
LOC_Os01g03750.1	895	696	153	17.7579
LOC_Os01g03760.1	2504	2305	2265.48	79.3964
LOC_Os01g03760.2	2850	2651	66.5151	2.02685
LOC_Os01g03770.1	246	56.2527	0	0
LOC_Os01g03780.1	5694	5495	0	0
LOC_Os01g03790.1	405	206	0.920095	0.360808
LOC_Os01g03800.1	1764	1565	0	0
LOC_Os01g03810.1	1025	826	9.8988	0.968084
LOC_Os01g03820.1	3187	2988	775.101	20.955
LOC_Os01g03830.1	5214	5015	10.8264	0.174391
LOC_Os01g03840.1	989	790	0	0
LOC_Os01g03860.1	930	731	0	0
LOC_Os01g03870.1	2392	2193	282	10.3877
LOC_Os01g03880.1	258	64.9	0	0
LOC_Os01g03890.1	985	786	1	0.102775
LOC_Os01g03900.1	676	477	0	0
LOC_Os01g03914.2	2233	2034	172.031	6.83229
LOC_Os01g03914.1	2241	2042	2433.3	96.261
LOC_Os01g03914.3	2314	2115	70.6703	2.69921
LOC_Os01g03930.1	261	67.2176	0	0
LOC_Os01g03940.1	1140	941	72	6.18092
LOC_Os01g03950.1	3485	3286	20	0.491669
LOC_Os01g03960.1	360	161.005	0	0
LOC_Os01g03970.1	312	113.306	0	0
LOC_Os01g03980.1	1018	819	187	18.4446
LOC_Os01g03989.1	369	170.002	0	0
LOC_Os01g04000.1	393	194	0	0
LOC_Os01g04005.1	4441	4242	0	0
LOC_Os01g04010.1	528	329	613	150.513
LOC_Os01g04020.1	1958	1759	3309.93	152.007
LOC_Os01g04020.2	2132	1933	114.07	4.76705
LOC_Os01g04030.1	916	717	240	27.0397
LOC_Os01g04040.1	306	107.463	4.00235	3.00863
LOC_Os01g04050.1	804	605	19116	2552.42
LOC_Os01g04070.1	3636	3437	2	0.0470068
LOC_Os01g04080.1	1042	843	0	0
LOC_Os01g04090.1	1685	1486	0	0
LOC_Os01g04100.1	1208	1009	143	11.4487
LOC_Os01g04110.1	825	626	123.277	15.9081
LOC_Os01g04120.1	1802	1603	101	5.08977
LOC_Os01g04130.1	447	248	113	36.8076
LOC_Os01g04140.1	2097	1898	0	0
LOC_Os01g04150.1	2829	2630	0	0
LOC_Os01g04160.1	3091	2892	6	0.167596
LOC_Os01g04170.1	1025	826	0	0
LOC_Os01g04180.1	885	686	9	1.05981
LOC_Os01g04190.3	2339	2140	1044.97	39.4459
LOC_Os01g04190.4	2414	2215	14.1549	0.51623
LOC_Os01g04190.1	2317	2118	327.355	12.4854
LOC_Os01g04190.2	2295	2096	607.516	23.4141
LOC_Os01g04200.2	2423	2224	283.351	10.292
LOC_Os01g04200.1	2002	1803	170.703	7.64814
LOC_Os01g04200.3	2665	2466	0.0019186	6.28496e-05
LOC_Os01g04200.4	2188	1989	102.944	4.18098
LOC_Os01g04210.1	1236	1037	6	0.467394
LOC_Os01g04220.1	1215	1016	1	0.0795091
LOC_Os01g04230.1	2384	2185	3	0.110912
LOC_Os01g04250.1	2991	2792	10.0348	0.290337
LOC_Os01g04260.1	1289	1090	117	8.67101
LOC_Os01g04270.1	240	52.3196	0	0
LOC_Os01g04280.1	1953	1754	73	3.36205
LOC_Os01g04290.1	1704	1505	2	0.10735
LOC_Os01g04300.1	2003	1804	19	0.8508
LOC_Os01g04310.1	300	101.683	0	0
LOC_Os01g04320.1	660	461	0	0
LOC_Os01g04324.1	1956	1757	17	0.781606
LOC_Os01g04330.1	911	712	316	35.8523
LOC_Os01g04340.1	932	733	2	0.220413
LOC_Os01g04350.1	951	752	1372	147.383
LOC_Os01g04360.1	789	590	783.088	107.218
LOC_Os01g04370.1	851	652	100.412	12.4408
LOC_Os01g04380.1	844	645	247.501	30.9975
LOC_Os01g04390.1	778	579	9	1.25567
LOC_Os01g04409.1	2460	2261	897	32.0481
LOC_Os01g04430.1	1011	812	16	1.59175
LOC_Os01g04440.1	1620	1421	5	0.284241
LOC_Os01g04450.1	2362	2163	131	4.89244
LOC_Os01g04460.1	1890	1691	49	2.34079
LOC_Os01g04470.1	924	725	2	0.222845
LOC_Os01g04480.1	1907	1708	41	1.93913
LOC_Os01g04490.1	1734	1535	40	2.10505
LOC_Os01g04500.1	543	344	20	4.69658
LOC_Os01g04510.1	567	368	46.6075	10.231
LOC_Os01g04520.1	1881	1682	0	0
LOC_Os01g04530.1	753	554	92	13.4149
LOC_Os01g04540.1	2208	2009	153.504	6.17233
LOC_Os01g04550.1	1737	1538	52	2.73123
LOC_Os01g04560.1	1026	827	1	0.0976798
LOC_Os01g04570.2	2250	2051	16.6622	0.656264
LOC_Os01g04570.1	2254	2055	2.33775	0.0918961
LOC_Os01g04580.1	2292	2093	44	1.69822
LOC_Os01g04590.1	1481	1282	140	8.82166
LOC_Os01g04600.2	1659	1460	5.68586	0.314597
LOC_Os01g04600.1	1223	1024	15.3141	1.2081
LOC_Os01g04610.1	306	107.463	0	0
LOC_Os01g04620.2	1693	1494	17.0992	0.924562
LOC_Os01g04620.3	1573	1374	14.8817	0.874934
LOC_Os01g04620.1	1576	1377	42.0191	2.46504
LOC_Os01g04630.1	1746	1547	2777	145.009
LOC_Os01g04640.1	886	687	42	4.93859
LOC_Os01g04650.1	3441	3242	1287	32.0683
LOC_Os01g04660.2	1703	1504	4.1567	0.22326
LOC_Os01g04660.1	1577	1378	5.8433	0.342547
LOC_Os01g04670.1	799	600	102	13.7328
LOC_Os01g04680.1	1260	1061	0	0
LOC_Os01g04690.1	204	34.1075	1	2.36843
LOC_Os01g04699.1	564	365	7.21301	1.59637
LOC_Os01g04710.1	1986	1787	8	0.36164
LOC_Os01g04720.2	3869	3670	10.0029	0.220176
LOC_Os01g04720.1	3149	2950	30.9971	0.848808
LOC_Os01g04730.1	705	506	564.458	90.1139
LOC_Os01g04740.1	381	182	0	0
LOC_Os01g04750.1	1669	1470	18.2275	1.00166
LOC_Os01g04760.1	249	58.3182	0	0
LOC_Os01g04770.1	432	233	0	0
LOC_Os01g04780.1	8220	8021	0	0
LOC_Os01g04790.1	1911	1712	0	0
LOC_Os01g04800.1	1597	1398	1506.74	87.0648
LOC_Os01g04814.3	1970	1771	141.759	6.4661
LOC_Os01g04814.4	1912	1713	0	0
LOC_Os01g04814.1	1888	1689	3290.24	157.365
LOC_Os01g04830.1	378	179.001	0	0
LOC_Os01g04840.1	1347	1148	0	0
LOC_Os01g04850.1	873	674	0	0
LOC_Os01g04860.1	1772	1573	595	30.5562
LOC_Os01g04870.1	2109	1910	121	5.11755
LOC_Os01g04880.1	3280	3081	333.267	8.73799
LOC_Os01g04880.2	2549	2350	23.9457	0.823133
LOC_Os01g04900.3	2854	2655	62.0768	1.88875
LOC_Os01g04900.2	2877	2678	74.4655	2.24623
LOC_Os01g04900.1	2054	1855	1536.24	66.9001
LOC_Os01g04910.1	1057	858	286	26.9271
LOC_Os01g04920.2	1853	1654	18.1647	0.887163
LOC_Os01g04920.3	981	782	3.51233	0.362826
LOC_Os01g04920.1	1891	1692	275.323	13.1448
LOC_Os01g04930.1	2451	2252	656	23.5313
LOC_Os01g04950.3	2472	2273	335.729	11.9316
LOC_Os01g04950.1	2778	2579	677.829	21.2314
LOC_Os01g04950.4	3836	3637	147.225	3.27001
LOC_Os01g04950.2	2283	2084	970.217	37.6081
LOC_Os01g04960.1	4374	4175	3.16472	0.0612335
LOC_Os01g04970.1	171	24.0032	0	0
LOC_Os01g04980.1	2274	2075	0	0
LOC_Os01g04990.1	1499	1300	196	12.1793
LOC_Os01g04990.2	1462	1263	0	0
LOC_Os01g05000.1	654	455	0	0
LOC_Os01g05010.1	1184	985	227	18.6166
LOC_Os01g05020.1	2016	1817	0	0
LOC_Os01g05030.1	2646	2447	0	0
LOC_Os01g05040.1	1434	1235	0	0
LOC_Os01g05050.1	807	608	0	0
LOC_Os01g05060.1	1178	979	1184	97.6966
LOC_Os01g05064.1	659	460	161	28.2734
LOC_Os01g05070.1	1519	1320	435	26.6211
LOC_Os01g05070.2	1510	1311	0	0
LOC_Os01g05080.1	999	800	379.961	38.3672
LOC_Os01g05080.2	1382	1183	54.0006	3.68744
LOC_Os01g05090.1	1070	871	557.662	51.7206
LOC_Os01g05100.1	1827	1628	16.3095	0.809277
LOC_Os01g05105.1	4813	4614	61	1.06798
LOC_Os01g05120.1	846	647	1	0.124855
LOC_Os01g05130.1	1027	828	303	29.5612
LOC_Os01g05140.1	657	458	99	17.4614
LOC_Os01g05150.1	802	603	1	0.133966
LOC_Os01g05160.1	504	305	0	0
LOC_Os01g05170.1	673	474	9	1.53382
LOC_Os01g05180.1	1122	923	108.729	9.51602
LOC_Os01g05200.1	2814	2615	0	0
LOC_Os01g05210.1	333	134.061	0	0
LOC_Os01g05220.1	504	305	2	0.529713
LOC_Os01g05240.1	222	42.1033	0	0
LOC_Os01g05250.1	369	170.002	6	2.85107
LOC_Os01g05260.1	522	323	12	3.00116
LOC_Os01g05280.1	357	158.007	1	0.511252
LOC_Os01g05289.1	955	756	277.271	29.6273
LOC_Os01g05300.1	159	21.4084	0	0
LOC_Os01g05310.1	970	771	7	0.733422
LOC_Os01g05320.1	4128	3929	0	0
LOC_Os01g05330.1	714	515	1	0.156857
LOC_Os01g05340.1	837	638	0	0
LOC_Os01g05350.1	786	587	0	0
LOC_Os01g05360.1	381	182	0	0
LOC_Os01g05370.1	3255	3056	0	0
LOC_Os01g05380.1	541	342	4	0.94481
LOC_Os01g05390.1	240	52.3196	0	0
LOC_Os01g05400.1	555	356	0	0
LOC_Os01g05410.1	402	203	0	0
LOC_Os01g05420.1	2221	2022	2030	81.1008
LOC_Os01g05430.1	1294	1095	14	1.03282
LOC_Os01g05440.1	1236	1037	8	0.623192
LOC_Os01g05450.1	501	302	1	0.267488
LOC_Os01g05460.1	600	401	14	2.82029
LOC_Os01g05470.1	2567	2368	388	13.2361
LOC_Os01g05480.3	2227	2028	0	0
LOC_Os01g05480.2	1796	1597	3	0.151749
LOC_Os01g05480.1	1870	1671	0	0
LOC_Os01g05490.2	1552	1353	53.1408	3.17279
LOC_Os01g05490.1	1423	1224	9728.86	642.083
LOC_Os01g05500.1	6560	6361	77.9156	0.989486
LOC_Os01g05500.2	6649	6450	5190.08	65.0018
LOC_Os01g05510.4	2286	2087	257.754	9.97685
LOC_Os01g05510.5	2219	2020	140.303	5.6108
LOC_Os01g05510.1	1853	1654	0.000163526	7.98658e-06
LOC_Os01g05510.3	1920	1721	143.342	6.72827
LOC_Os01g05510.2	1735	1536	67.6012	3.55528
LOC_Os01g05520.1	677	478	0	0
LOC_Os01g05530.1	2597	2398	676	22.7724
LOC_Os01g05540.1	1603	1404	693	39.8728
LOC_Os01g05550.1	456	257	0	0
LOC_Os01g05560.1	1553	1354	361	21.5377
LOC_Os01g05570.1	480	281	0	0
LOC_Os01g05580.1	534	335	1	0.241138
LOC_Os01g05585.1	195	30.8351	1.00359	2.62918
LOC_Os01g05590.1	1221	1022	10	0.790423
