target_id	length	eff_length	est_counts	tpm
LOC_Os01g01440.1	381	182	0	0
LOC_Os01g01450.2	1492	1293	2425.87	142.262
LOC_Os01g01450.1	1634	1435	17.1332	0.905333
LOC_Os01g01460.1	312	113.306	0	0
LOC_Os01g01470.1	1558	1359	0	0
LOC_Os01g01484.4	1906	1707	808.486	35.9137
LOC_Os01g01484.1	2241	2042	261.409	9.70703
LOC_Os01g01484.2	2238	2039	61.272	2.27859
LOC_Os01g01484.5	2301	2102	9.6361	0.347608
LOC_Os01g01500.1	303	104.564	0	0
LOC_Os01g01510.2	2506	2307	146.939	4.8296
LOC_Os01g01510.1	2425	2226	886.061	30.1828
LOC_Os01g01520.1	1745	1546	25.6745	1.25925
LOC_Os01g01530.1	1350	1151	1.75527	0.115635
LOC_Os01g01540.1	513	314	0	0
LOC_Os01g01550.1	1329	1130	3.64843	0.244821
LOC_Os01g01560.1	2240	2041	13.2675	0.492908
LOC_Os01g01570.1	1950	1751	344.648	14.9249
LOC_Os01g01580.1	692	493	13	1.99948
LOC_Os01g01590.1	339	140.036	5	2.70738
LOC_Os01g01600.1	1700	1501	2	0.101035
LOC_Os01g01610.1	837	638	84	9.98342
LOC_Os01g01620.1	1609	1410	1107	59.5318
LOC_Os01g01640.1	1026	827	600	55.0132
LOC_Os01g01650.1	1313	1114	0	0
LOC_Os01g01660.1	1207	1008	9	0.677022
LOC_Os01g01670.2	1117	918	3.56343	0.294338
LOC_Os01g01670.1	991	792	150.437	14.4029
LOC_Os01g01680.1	1023	824	47	4.32505
LOC_Os01g01689.3	9026	8827	1048.61	9.00788
LOC_Os01g01689.1	8736	8537	1069.39	9.49841
LOC_Os01g01700.1	779	580	660	86.2853
LOC_Os01g01710.1	1902	1703	4583.62	204.087
LOC_Os01g01710.2	1801	1602	121.375	5.74498
LOC_Os01g01720.1	1913	1714	661.002	29.2424
LOC_Os01g01720.2	1910	1711	188.998	8.37583
LOC_Os01g01730.1	573	374	0	0
LOC_Os01g01740.1	2068	1869	23	0.933124
LOC_Os01g01760.1	711	512	21.7194	3.21661
LOC_Os01g01770.1	1005	806	3	0.282233
LOC_Os01g01780.1	2084	1885	62	2.49403
LOC_Os01g01790.1	2404	2205	3296.61	113.365
LOC_Os01g01790.2	2061	1862	97.3862	3.96587
LOC_Os01g01800.2	3133	2934	286.824	7.4127
LOC_Os01g01800.1	3071	2872	564.176	14.8954
LOC_Os01g01810.1	318	119.198	0	0
LOC_Os01g01830.1	3274	3075	1731	42.6848
LOC_Os01g01840.1	1284	1085	86	6.01021
LOC_Os01g01850.1	6084	5885	0	0
LOC_Os01g01860.1	3144	2945	0	0
LOC_Os01g01870.1	1347	1148	254	16.7769
LOC_Os01g01880.1	625	426	0	0
LOC_Os01g01890.1	2374	2175	8	0.278902
LOC_Os01g01900.1	3243	3044	1	0.0249101
LOC_Os01g01910.1	765	566	63	8.44005
LOC_Os01g01920.1	2324	2125	38.0209	1.3567
LOC_Os01g01920.2	2220	2021	878.979	32.9787
LOC_Os01g01925.1	579	380	1	0.199543
LOC_Os01g01930.1	726	527	1	0.143883
LOC_Os01g01940.1	1243	1044	10	0.726307
LOC_Os01g01950.1	663	464	0	0
LOC_Os01g01960.1	4570	4371	7430	128.893
LOC_Os01g01970.2	1089	890	114.685	9.77094
LOC_Os01g01970.1	1151	952	22.3152	1.7774
LOC_Os01g01980.1	642	443	0	0
LOC_Os01g01990.1	354	155.009	0	0
LOC_Os01g02000.1	2767	2568	10	0.295274
LOC_Os01g02010.1	1408	1209	2	0.125437
LOC_Os01g02020.1	2319	2120	1807	64.6313
LOC_Os01g02020.3	2184	1985	0	0
LOC_Os01g02040.1	3085	2886	18.1509	0.476896
LOC_Os01g02040.2	2608	2409	14.8491	0.467394
LOC_Os01g02050.1	3492	3293	25	0.575664
LOC_Os01g02060.1	2088	1889	0	0
LOC_Os01g02060.2	2007	1808	4	0.167758
LOC_Os01g02070.1	483	284	1	0.266995
LOC_Os01g02080.1	1234	1035	176	12.8942
LOC_Os01g02090.2	2440	2241	49.7145	1.68214
LOC_Os01g02090.1	2454	2255	1677.29	56.4003
LOC_Os01g02100.4	2522	2323	2.11094e-07	6.89044e-09
LOC_Os01g02100.1	2574	2375	113.27	3.61637
LOC_Os01g02100.3	2404	2205	14.4479	0.496839
LOC_Os01g02100.2	2406	2207	240.282	8.25543
LOC_Os01g02110.1	1475	1276	0	0
LOC_Os01g02120.1	1055	856	0	0
LOC_Os01g02130.1	945	746	9	0.914797
LOC_Os01g02139.1	527	328	51	11.7901
LOC_Os01g02150.1	1049	850	121	10.7941
LOC_Os01g02160.1	821	622	0	0
LOC_Os01g02170.2	3681	3482	108.491	2.36257
LOC_Os01g02170.1	3985	3786	40.5093	0.811326
LOC_Os01g02180.1	2126	1927	54.8868	2.15977
LOC_Os01g02180.2	1610	1411	331.602	17.8201
LOC_Os01g02190.1	1045	846	1	0.0896294
LOC_Os01g02200.1	1607	1408	942	50.7305
LOC_Os01g02210.1	1935	1736	0	0
LOC_Os01g02220.1	2454	2255	0	0
LOC_Os01g02230.1	2898	2699	0	0
LOC_Os01g02240.1	4758	4559	0.5	0.00831613
LOC_Os01g02250.1	4035	3836	0	0
LOC_Os01g02260.1	1185	986	0	0
LOC_Os01g02270.1	3504	3305	77.0899	1.76867
LOC_Os01g02280.1	5367	5168	0	0
LOC_Os01g02290.1	2101	1902	37.1231	1.47998
LOC_Os01g02290.2	1985	1786	0	0
LOC_Os01g02300.1	2467	2268	18	0.601797
LOC_Os01g02310.1	1884	1685	85	3.82507
LOC_Os01g02320.1	2816	2617	111	3.21618
LOC_Os01g02334.1	632	433	12	2.10143
LOC_Os01g02350.1	2646	2447	223	6.91022
LOC_Os01g02360.1	2399	2200	133.159	4.58952
LOC_Os01g02370.1	2192	1993	66.6815	2.53699
LOC_Os01g02380.1	3615	3416	0	0
LOC_Os01g02390.2	1930	1731	16.5327	0.724214
LOC_Os01g02390.1	2258	2059	1481.47	54.5578
LOC_Os01g02400.3	3409	3210	391.801	9.25511
LOC_Os01g02400.1	2282	2083	331.115	12.0534
LOC_Os01g02400.2	2392	2193	199.243	6.88915
LOC_Os01g02410.1	2136	1937	0	0
LOC_Os01g02420.1	1743	1544	32	1.57153
LOC_Os01g02430.1	2095	1896	5.55816	0.222287
LOC_Os01g02440.1	1686	1487	1	0.0509929
LOC_Os01g02450.1	380	181.001	2	0.837859
LOC_Os01g02460.1	915	716	0	0
LOC_Os01g02470.1	486	287	4	1.05682
LOC_Os01g02480.1	414	215	0	0
LOC_Os01g02490.1	1415	1216	80.7425	5.03489
LOC_Os01g02490.2	772	573	29.2575	3.87171
LOC_Os01g02500.1	615	416	42.4005	7.72856
LOC_Os01g02510.1	794	595	10.9409	1.3943
LOC_Os01g02520.1	2565	2366	19.3411	0.619852
LOC_Os01g02530.1	5814	5615	29.0074	0.391724
LOC_Os01g02540.1	3765	3566	6	0.127582
LOC_Os01g02550.1	2202	2003	31.3185	1.18561
LOC_Os01g02560.1	2059	1860	72	2.93522
LOC_Os01g02570.1	2019	1820	134	5.58283
LOC_Os01g02580.1	1941	1742	87	3.78697
LOC_Os01g02590.1	2487	2288	223.995	7.42341
LOC_Os01g02600.1	1803	1604	258.841	12.2363
LOC_Os01g02610.1	2682	2483	38.0617	1.16234
LOC_Os01g02629.1	1743	1544	0	0
LOC_Os01g02650.1	6084	5885	0	0
LOC_Os01g02660.1	3084	2885	0	0
LOC_Os01g02670.1	3312	3113	0	0
LOC_Os01g02680.1	2282	2083	1.0049	0.036581
LOC_Os01g02690.1	1926	1727	17	0.74641
LOC_Os01g02700.1	2361	2162	402.442	14.1146
LOC_Os01g02710.1	603	404	1595	299.364
LOC_Os01g02720.1	2246	2047	1348.04	49.935
LOC_Os01g02720.2	2572	2373	184.95	5.90987
LOC_Os01g02730.1	1878	1679	85	3.83874
LOC_Os01g02740.1	8799	8600	17.9242	0.158038
LOC_Os01g02750.1	1390	1191	149.365	9.50951
LOC_Os01g02760.1	2139	1940	57	2.22789
LOC_Os01g02770.1	1992	1793	125.013	5.28683
LOC_Os01g02780.1	2373	2174	45	1.56955
LOC_Os01g02790.1	1464	1265	6	0.359651
LOC_Os01g02800.1	2267	2068	25.2813	0.926978
LOC_Os01g02810.1	1926	1727	25.5247	1.1207
LOC_Os01g02830.1	2360	2161	60.7187	2.13053
LOC_Os01g02840.1	1911	1712	14.168	0.627517
LOC_Os01g02850.1	174	24.7278	2	6.13289
LOC_Os01g02860.1	3042	2843	101	2.6938
LOC_Os01g02870.1	1503	1304	221	12.851
LOC_Os01g02880.1	1531	1332	1197	68.1414
LOC_Os01g02884.1	2847	2648	1609	46.0743
LOC_Os01g02890.1	2918	2719	12	0.334652
LOC_Os01g02900.2	2110	1911	0	0
LOC_Os01g02900.1	2081	1882	354	14.2628
LOC_Os01g02910.1	2195	1996	4	0.151957
LOC_Os01g02920.1	2288	2089	400	14.5192
LOC_Os01g02930.1	1950	1751	30	1.29914
LOC_Os01g02940.1	2623	2424	19.4658	0.60892
LOC_Os01g02940.3	2663	2464	61.5341	1.89364
LOC_Os01g02940.4	2715	2516	0	0
LOC_Os01g02940.6	2709	2510	0	0
LOC_Os01g02940.2	2650	2451	5.11523e-05	1.5825e-06
LOC_Os01g02950.1	1143	944	0	0
LOC_Os01g02960.1	1861	1662	632	28.8341
LOC_Os01g02970.1	780	581	0	0
LOC_Os01g02980.1	1629	1430	9	0.47723
LOC_Os01g02990.1	384	185	10	4.09872
LOC_Os01g03010.1	405	206	0	0
LOC_Os01g03020.1	3125	2926	1821.02	47.1912
LOC_Os01g03020.2	2652	2453	133.981	4.14157
LOC_Os01g03030.1	1452	1253	370.525	22.4226
LOC_Os01g03030.2	1421	1222	84.4754	5.2418
LOC_Os01g03040.1	1049	850	1664	148.441
LOC_Os01g03050.1	1494	1295	316	18.5028
LOC_Os01g03060.3	1368	1169	480.992	31.1993
LOC_Os01g03060.1	1959	1760	275.95	11.8888
LOC_Os01g03060.2	1332	1133	158.057	10.578
LOC_Os01g03070.1	3512	3313	4242.44	97.0992
LOC_Os01g03070.2	3493	3294	31.5563	0.726411
LOC_Os01g03080.1	1001	802	7	0.661827
LOC_Os01g03090.1	1388	1189	537.239	34.2615
LOC_Os01g03090.2	1028	829	431.816	39.4971
LOC_Os01g03100.1	1808	1609	23.6776	1.11584
LOC_Os01g03100.2	1825	1626	21.2676	0.991787
LOC_Os01g03110.1	2056	1857	440	17.9664
LOC_Os01g03130.1	1117	918	25	2.06499
LOC_Os01g03144.1	3584	3385	1600	35.8412
LOC_Os01g03160.1	1900	1701	424.435	18.9203
LOC_Os01g03160.2	1804	1605	13.565	0.640866
LOC_Os01g03170.1	1956	1757	0	0
LOC_Os01g03180.1	1568	1369	21	1.16315
LOC_Os01g03190.1	1394	1195	0	0
LOC_Os01g03200.1	1126	927	0	0
LOC_Os01g03210.1	918	719	0	0
LOC_Os01g03220.1	345	146.021	0	0
LOC_Os01g03230.1	1554	1355	0	0
LOC_Os01g03240.1	501	302	3.88734	0.976038
LOC_Os01g03250.1	210	36.5455	0	0
LOC_Os01g03260.1	1824	1625	0	0
LOC_Os01g03270.1	870	671	0	0
LOC_Os01g03280.1	723	524	0	0
LOC_Os01g03290.1	879	680	36	4.01434
LOC_Os01g03300.1	1161	962	7	0.551752
LOC_Os01g03310.1	911	712	3194	340.154
LOC_Os01g03320.1	959	760	2550	254.418
LOC_Os01g03330.1	1863	1664	6243.71	284.518
LOC_Os01g03340.1	1220	1021	18138.6	1347.1
LOC_Os01g03350.1	288	90.399	0	0
LOC_Os01g03360.1	1174	975	3625.47	281.955
LOC_Os01g03370.1	2895	2696	1	0.0281255
LOC_Os01g03380.1	788	589	0	0
LOC_Os01g03390.1	996	797	11444.2	1088.8
LOC_Os01g03400.1	387	188	0	0
LOC_Os01g03410.1	672	473	0	0
LOC_Os01g03420.1	1254	1055	0	0
LOC_Os01g03429.1	861	662	0	0
LOC_Os01g03440.1	963	764	0	0
LOC_Os01g03452.1	3684	3485	1	0.021758
LOC_Os01g03464.1	790	591	0	0
LOC_Os01g03480.1	285	87.6516	5	4.32544
LOC_Os01g03490.1	2429	2230	22	0.748064
LOC_Os01g03500.1	1258	1059	72	5.15534
LOC_Os01g03510.1	2301	2102	840	30.3017
LOC_Os01g03520.1	3960	3761	1862	37.5403
LOC_Os01g03530.2	2221	2022	18	0.675013
LOC_Os01g03530.1	2393	2194	0	0
LOC_Os01g03549.1	2304	2105	670	24.1348
LOC_Os01g03570.1	2278	2079	184	6.71095
LOC_Os01g03580.1	2985	2786	0	0
LOC_Os01g03590.1	1782	1583	0	0
LOC_Os01g03600.1	2673	2474	0	0
LOC_Os01g03610.1	3078	2879	0	0
LOC_Os01g03620.1	1909	1710	0	0
LOC_Os01g03630.1	2040	1841	0	0
LOC_Os01g03640.1	2292	2093	0	0
LOC_Os01g03650.1	1739	1540	1062	52.2907
LOC_Os01g03660.2	1783	1584	27.6166	1.32201
LOC_Os01g03660.3	1570	1371	190.383	10.5296
LOC_Os01g03670.1	1246	1047	0	0
LOC_Os01g03680.1	996	797	3	0.28542
LOC_Os01g03690.1	3298	3099	180	4.40425
LOC_Os01g03710.1	1731	1532	222	10.9879
LOC_Os01g03720.1	1589	1390	221	12.0559
LOC_Os01g03740.1	3175	2976	98.9396	2.52091
LOC_Os01g03730.1	1304	1105	667.06	45.7745
LOC_Os01g03750.1	895	696	126	13.7272
LOC_Os01g03760.1	2504	2305	2091.74	68.811
LOC_Os01g03760.2	2850	2651	61.2587	1.75218
LOC_Os01g03770.1	246	56.2527	0	0
LOC_Os01g03780.1	5694	5495	0	0
LOC_Os01g03790.1	405	206	0	0
LOC_Os01g03800.1	1764	1565	0	0
LOC_Os01g03810.1	1025	826	11.1313	1.02184
LOC_Os01g03820.1	3187	2988	998.869	25.3483
LOC_Os01g03830.1	5214	5015	14.2952	0.216142
LOC_Os01g03840.1	989	790	0	0
LOC_Os01g03860.1	930	731	0	0
LOC_Os01g03870.1	2392	2193	356	12.3093
LOC_Os01g03880.1	258	64.9	0	0
LOC_Os01g03890.1	985	786	0	0
LOC_Os01g03900.1	676	477	0	0
LOC_Os01g03914.2	2233	2034	73.1947	2.72866
LOC_Os01g03914.1	2241	2042	1281.7	47.594
LOC_Os01g03914.3	2314	2115	41.1032	1.47362
LOC_Os01g03930.1	261	67.2176	0	0
LOC_Os01g03940.1	1140	941	82	6.60762
LOC_Os01g03950.1	3485	3286	26	0.599966
LOC_Os01g03960.1	360	161.005	0	0
LOC_Os01g03970.1	312	113.306	0	0
LOC_Os01g03980.1	1018	819	90	8.33258
LOC_Os01g03989.1	369	170.002	0	0
LOC_Os01g04000.1	393	194	0	0
LOC_Os01g04005.1	4441	4242	1	0.0178752
LOC_Os01g04010.1	528	329	725	167.095
LOC_Os01g04020.1	1958	1759	3744.2	161.404
LOC_Os01g04020.2	2132	1933	107.797	4.22859
LOC_Os01g04030.1	916	717	253	26.7561
LOC_Os01g04040.1	306	107.463	4.00104	2.82316
LOC_Os01g04050.1	804	605	21681	2717.34
LOC_Os01g04070.1	3636	3437	5	0.110309
LOC_Os01g04080.1	1042	843	0	0
LOC_Os01g04090.1	1685	1486	0	0
LOC_Os01g04100.1	1208	1009	141	10.5962
LOC_Os01g04110.1	825	626	130.272	15.7797
LOC_Os01g04120.1	1802	1603	102	4.82489
LOC_Os01g04130.1	447	248	122	37.3017
LOC_Os01g04140.1	2097	1898	0	0
LOC_Os01g04150.1	2829	2630	0	0
LOC_Os01g04160.1	3091	2892	8	0.209755
LOC_Os01g04170.1	1025	826	0	0
LOC_Os01g04180.1	885	686	2	0.221068
LOC_Os01g04190.3	2339	2140	1039.21	36.8224
LOC_Os01g04190.4	2414	2215	38.101	1.30432
LOC_Os01g04190.1	2317	2118	601.366	21.5295
LOC_Os01g04190.2	2295	2096	432.319	15.6399
LOC_Os01g04200.2	2423	2224	308.631	10.5226
LOC_Os01g04200.1	2002	1803	91.4175	3.84463
LOC_Os01g04200.3	2665	2466	0	0
LOC_Os01g04200.4	2188	1989	164.952	6.28845
LOC_Os01g04210.1	1236	1037	3	0.219363
LOC_Os01g04220.1	1215	1016	0	0
LOC_Os01g04230.1	2384	2185	1	0.0347032
LOC_Os01g04250.1	2991	2792	23	0.624645
LOC_Os01g04260.1	1289	1090	107	7.44352
LOC_Os01g04270.1	240	52.3196	0	0
LOC_Os01g04280.1	1953	1754	154	6.65751
LOC_Os01g04290.1	1704	1505	2	0.100766
LOC_Os01g04300.1	2003	1804	16	0.672519
LOC_Os01g04310.1	300	101.683	0	0
LOC_Os01g04320.1	660	461	0	0
LOC_Os01g04324.1	1956	1757	19	0.819979
LOC_Os01g04330.1	911	712	251	26.731
LOC_Os01g04340.1	932	733	2	0.206894
LOC_Os01g04350.1	951	752	2144	216.186
LOC_Os01g04360.1	789	590	772.626	99.2974
LOC_Os01g04370.1	851	652	88.6156	10.3058
LOC_Os01g04380.1	844	645	174.759	20.5447
LOC_Os01g04390.1	778	579	16	2.09538
LOC_Os01g04409.1	2460	2261	865.972	29.0418
LOC_Os01g04430.1	1011	812	15	1.40074
LOC_Os01g04440.1	1620	1421	5	0.266807
LOC_Os01g04450.1	2362	2163	160	5.60899
LOC_Os01g04460.1	1890	1691	34	1.5246
LOC_Os01g04470.1	924	725	2	0.209176
LOC_Os01g04480.1	1907	1708	52	2.30853
LOC_Os01g04490.1	1734	1535	54	2.66751
LOC_Os01g04500.1	543	344	24	5.29022
LOC_Os01g04510.1	567	368	92	18.9566
LOC_Os01g04520.1	1881	1682	1	0.0450811
LOC_Os01g04530.1	753	554	112	15.3295
LOC_Os01g04540.1	2208	2009	224.094	8.45807
LOC_Os01g04550.1	1737	1538	163	8.03623
LOC_Os01g04560.1	1026	827	1	0.0916886
LOC_Os01g04570.2	2250	2051	20.8527	0.770935
LOC_Os01g04570.1	2254	2055	2.17576	0.0802822
LOC_Os01g04580.1	2292	2093	31	1.12309
LOC_Os01g04590.1	1481	1282	95	5.61897
LOC_Os01g04600.2	1659	1460	13.5055	0.701422
LOC_Os01g04600.1	1223	1024	15.9637	1.1821
LOC_Os01g04610.1	306	107.463	0	0
LOC_Os01g04620.2	1693	1494	5.10607	0.259153
LOC_Os01g04620.3	1573	1374	0	0
LOC_Os01g04620.1	1576	1377	54.8939	3.02281
LOC_Os01g04630.1	1746	1547	2597	127.292
LOC_Os01g04640.1	886	687	24	2.64896
LOC_Os01g04650.1	3441	3242	1372	32.0894
LOC_Os01g04660.2	1703	1504	0	0
LOC_Os01g04660.1	1577	1378	14	0.770371
LOC_Os01g04670.1	799	600	54	6.82438
LOC_Os01g04680.1	1260	1061	0	0
LOC_Os01g04690.1	204	34.1075	0	0
LOC_Os01g04699.1	564	365	6.19671	1.28733
LOC_Os01g04710.1	1986	1787	6	0.254594
LOC_Os01g04720.2	3869	3670	7.6292	0.157628
LOC_Os01g04720.1	3149	2950	24.3708	0.626424
LOC_Os01g04730.1	705	506	642	96.2067
LOC_Os01g04740.1	381	182	0	0
LOC_Os01g04750.1	1669	1470	9.12402	0.470641
LOC_Os01g04760.1	249	58.3182	0	0
LOC_Os01g04770.1	432	233	0	0
LOC_Os01g04780.1	8220	8021	0	0
LOC_Os01g04790.1	1911	1712	0	0
LOC_Os01g04800.1	1597	1398	1321.84	71.6956
LOC_Os01g04814.3	1970	1771	53.8355	2.305
LOC_Os01g04814.4	1912	1713	0	0
LOC_Os01g04814.1	1888	1689	3064.16	137.564
LOC_Os01g04830.1	378	179.001	0	0
LOC_Os01g04840.1	1347	1148	0	0
LOC_Os01g04850.1	873	674	3.62717	0.408065
LOC_Os01g04860.1	1772	1573	556	26.802
LOC_Os01g04870.1	2109	1910	146	5.79616
LOC_Os01g04880.1	3280	3081	370.659	9.1223
LOC_Os01g04880.2	2549	2350	30.9642	0.99911
LOC_Os01g04900.3	2854	2655	66.434	1.89735
LOC_Os01g04900.2	2877	2678	124.559	3.52684
LOC_Os01g04900.1	2054	1855	1943.38	79.4393
LOC_Os01g04910.1	1057	858	279	24.6569
LOC_Os01g04920.2	1853	1654	15.8245	0.725464
LOC_Os01g04920.3	981	782	3.50604	0.339963
LOC_Os01g04920.1	1891	1692	308.669	13.8329
LOC_Os01g04930.1	2451	2252	646	21.7513
LOC_Os01g04950.3	2472	2273	276.765	9.23279
LOC_Os01g04950.1	2778	2579	761.055	22.3762
LOC_Os01g04950.4	3836	3637	120.065	2.5032
LOC_Os01g04950.2	2283	2084	522.114	18.9972
LOC_Os01g04960.1	4374	4175	0	0
LOC_Os01g04970.1	171	24.0032	0	0
LOC_Os01g04980.1	2274	2075	0	0
LOC_Os01g04990.1	1499	1300	201	11.7239
LOC_Os01g04990.2	1462	1263	0	0
LOC_Os01g05000.1	654	455	0	0
LOC_Os01g05010.1	1184	985	259	19.9381
LOC_Os01g05020.1	2016	1817	0	0
LOC_Os01g05030.1	2646	2447	0	0
LOC_Os01g05040.1	1434	1235	0	0
LOC_Os01g05050.1	807	608	1	0.124715
LOC_Os01g05060.1	1178	979	1475	114.243
LOC_Os01g05064.1	659	460	119.09	19.6308
LOC_Os01g05070.1	1519	1320	398.409	22.8863
LOC_Os01g05070.2	1510	1311	18.5914	1.0753
LOC_Os01g05080.1	999	800	430.668	40.82
LOC_Os01g05080.2	1382	1183	61.9065	3.96801
LOC_Os01g05090.1	1070	871	651.434	56.7118
LOC_Os01g05100.1	1827	1628	21.473	1.00014
LOC_Os01g05105.1	4813	4614	100	1.6434
LOC_Os01g05120.1	846	647	0	0
LOC_Os01g05130.1	1027	828	354	32.4186
LOC_Os01g05140.1	657	458	99	16.3904
LOC_Os01g05150.1	802	603	2	0.251497
LOC_Os01g05160.1	504	305	0	0
LOC_Os01g05170.1	673	474	4	0.639886
LOC_Os01g05180.1	1122	923	117.481	9.65135
LOC_Os01g05200.1	2814	2615	1	0.0289967
LOC_Os01g05210.1	333	134.061	0	0
LOC_Os01g05220.1	504	305	0	0
LOC_Os01g05240.1	222	42.1033	0	0
LOC_Os01g05250.1	369	170.002	28	12.4889
LOC_Os01g05260.1	522	323	7	1.6433
LOC_Os01g05280.1	357	158.007	1	0.479894
LOC_Os01g05289.1	955	756	293.519	29.4398
LOC_Os01g05300.1	159	21.4084	0	0
LOC_Os01g05310.1	970	771	8	0.786786
LOC_Os01g05320.1	4128	3929	0	0
LOC_Os01g05330.1	714	515	0	0
LOC_Os01g05340.1	837	638	0	0
LOC_Os01g05350.1	786	587	0	0
LOC_Os01g05360.1	381	182	0	0
LOC_Os01g05370.1	3255	3056	0	0
LOC_Os01g05380.1	541	342	0	0
LOC_Os01g05390.1	240	52.3196	0	0
LOC_Os01g05400.1	555	356	0	0
LOC_Os01g05410.1	402	203	0	0
LOC_Os01g05420.1	2221	2022	2146	80.4766
LOC_Os01g05430.1	1294	1095	14	0.969471
LOC_Os01g05440.1	1236	1037	12	0.877452
LOC_Os01g05450.1	501	302	0	0
LOC_Os01g05460.1	600	401	19	3.59278
LOC_Os01g05470.1	2567	2368	562	17.996
LOC_Os01g05480.3	2227	2028	0	0
LOC_Os01g05480.2	1796	1597	0	0
LOC_Os01g05480.1	1870	1671	0	0
LOC_Os01g05490.2	1552	1353	97.1677	5.44559
LOC_Os01g05490.1	1423	1224	11908.8	737.749
LOC_Os01g05500.1	6560	6361	2.93676e-05	3.50077e-07
LOC_Os01g05500.2	6649	6450	6159	72.4055
LOC_Os01g05510.4	2286	2087	297.417	10.806
LOC_Os01g05510.5	2219	2020	148.905	5.58957
LOC_Os01g05510.1	1853	1654	0	0
LOC_Os01g05510.3	1920	1721	35.1282	1.54773
LOC_Os01g05510.2	1735	1536	76.5504	3.779
LOC_Os01g05520.1	677	478	0	0
LOC_Os01g05530.1	2597	2398	825	26.0871
LOC_Os01g05540.1	1603	1404	784	42.3418
LOC_Os01g05550.1	456	257	0	0
LOC_Os01g05560.1	1553	1354	378	21.1687
LOC_Os01g05570.1	480	281	0	0
LOC_Os01g05580.1	534	335	0	0
LOC_Os01g05585.1	195	30.8351	1.00261	2.4655
LOC_Os01g05590.1	1221	1022	0	0
LOC_Os01g05600.1	2973	2774	17.6257	0.481793
