target_id	length	eff_length	est_counts	tpm
LOC_Os01g01390.2	2175	1976	3.24545e-06	1.18677e-07
LOC_Os01g01390.4	2261	2062	58.8089	2.06079
LOC_Os01g01390.5	1054	855	5.06494	0.428042
LOC_Os01g01390.3	2182	1983	106.814	3.89212
LOC_Os01g01400.1	2735	2536	3.99086	0.113709
LOC_Os01g01410.1	2489	2290	250.7	7.91038
LOC_Os01g01410.2	2486	2287	138.309	4.36983
LOC_Os01g01420.1	1657	1458	1402.12	69.4873
LOC_Os01g01420.3	1653	1454	268.107	13.3237
LOC_Os01g01420.2	1913	1714	150.255	6.33429
LOC_Os01g01430.1	1425	1226	1.00779	0.0593964
LOC_Os01g01440.1	381	182	0	0
LOC_Os01g01450.2	1492	1293	3373.83	188.54
LOC_Os01g01450.1	1634	1435	28.1733	1.41862
LOC_Os01g01460.1	312	113.306	0	0
LOC_Os01g01470.1	1558	1359	0	0
LOC_Os01g01484.4	1906	1707	653.239	27.6514
LOC_Os01g01484.1	2241	2042	303.225	10.7297
LOC_Os01g01484.2	2238	2039	259.441	9.1939
LOC_Os01g01484.5	2301	2102	21.8847	0.752292
LOC_Os01g01500.1	303	104.564	0	0
LOC_Os01g01510.2	2506	2307	67.3894	2.11068
LOC_Os01g01510.1	2425	2226	588.611	19.1065
LOC_Os01g01520.1	1745	1546	38.7439	1.81081
LOC_Os01g01530.1	1350	1151	0	0
LOC_Os01g01540.1	513	314	0	0
LOC_Os01g01550.1	1329	1130	2.64296	0.169001
LOC_Os01g01560.1	2240	2041	10.6587	0.377348
LOC_Os01g01570.1	1950	1751	357.576	14.7558
LOC_Os01g01580.1	692	493	3	0.439697
LOC_Os01g01590.1	339	140.036	8	4.12789
LOC_Os01g01600.1	1700	1501	3	0.144417
LOC_Os01g01610.1	837	638	87	9.85321
LOC_Os01g01620.1	1609	1410	1705	87.3744
LOC_Os01g01640.1	1026	827	452	39.4923
LOC_Os01g01650.1	1313	1114	0	0
LOC_Os01g01660.1	1207	1008	85	6.09309
LOC_Os01g01670.2	1117	918	9.89101	0.778533
LOC_Os01g01670.1	991	792	109.109	9.95438
LOC_Os01g01680.1	1023	824	39	3.41992
LOC_Os01g01689.3	9026	8827	894.442	7.32181
LOC_Os01g01689.1	8736	8537	953.558	8.07088
LOC_Os01g01700.1	779	580	715	89.0753
LOC_Os01g01710.1	1902	1703	7462.5	316.628
LOC_Os01g01710.2	1801	1602	234.497	10.5768
LOC_Os01g01720.1	1913	1714	585.358	24.6768
LOC_Os01g01720.2	1910	1711	204.642	8.6422
LOC_Os01g01730.1	573	374	0	0
LOC_Os01g01740.1	2068	1869	60	2.31964
LOC_Os01g01760.1	711	512	19.8448	2.80063
LOC_Os01g01770.1	1005	806	1	0.0896487
LOC_Os01g01780.1	2084	1885	44	1.68663
LOC_Os01g01790.1	2404	2205	3519.67	115.338
LOC_Os01g01790.2	2061	1862	109.335	4.24285
LOC_Os01g01800.2	3133	2934	222.777	5.48643
LOC_Os01g01800.1	3071	2872	563.223	14.1702
LOC_Os01g01810.1	318	119.198	0	0
LOC_Os01g01830.1	3274	3075	1306	30.6886
LOC_Os01g01840.1	1284	1085	380	25.3065
LOC_Os01g01850.1	6084	5885	0	0
LOC_Os01g01860.1	3144	2945	0.00032617	8.00271e-06
LOC_Os01g01870.1	1347	1148	713	44.8773
LOC_Os01g01880.1	625	426	0	0
LOC_Os01g01890.1	2374	2175	36	1.19598
LOC_Os01g01900.1	3243	3044	0	0
LOC_Os01g01910.1	765	566	125	15.9578
LOC_Os01g01920.1	2324	2125	89.0668	3.02856
LOC_Os01g01920.2	2220	2021	1046.93	37.431
LOC_Os01g01925.1	579	380	0	0
LOC_Os01g01930.1	726	527	1	0.13711
LOC_Os01g01940.1	1243	1044	6	0.415269
LOC_Os01g01950.1	663	464	0	0
LOC_Os01g01960.1	4570	4371	5150	85.1345
LOC_Os01g01970.2	1089	890	191	15.5068
LOC_Os01g01970.1	1151	952	0	0
LOC_Os01g01980.1	642	443	0	0
LOC_Os01g01990.1	354	155.009	0	0
LOC_Os01g02000.1	2767	2568	99.5449	2.80094
LOC_Os01g02010.1	1408	1209	100.455	6.00378
LOC_Os01g02020.1	2319	2120	598	20.3819
LOC_Os01g02020.3	2184	1985	0	0
LOC_Os01g02040.1	3085	2886	63	1.57733
LOC_Os01g02040.2	2608	2409	0	0
LOC_Os01g02050.1	3492	3293	27	0.592449
LOC_Os01g02060.1	2088	1889	0	0
LOC_Os01g02060.2	2007	1808	1	0.0399651
LOC_Os01g02070.1	483	284	2	0.508851
LOC_Os01g02080.1	1234	1035	697	48.6599
LOC_Os01g02090.2	2440	2241	28.7598	0.927306
LOC_Os01g02090.1	2454	2255	1593.24	51.0521
LOC_Os01g02100.4	2522	2323	1.53405	0.0477166
LOC_Os01g02100.1	2574	2375	97.9125	2.97888
LOC_Os01g02100.3	2404	2205	5.11605	0.167651
LOC_Os01g02100.2	2406	2207	191.437	6.26763
LOC_Os01g02110.1	1475	1276	0	0
LOC_Os01g02120.1	1055	856	0	0
LOC_Os01g02130.1	945	746	15	1.45289
LOC_Os01g02139.1	527	328	46	10.1336
LOC_Os01g02150.1	1049	850	118	10.031
LOC_Os01g02160.1	821	622	0	0
LOC_Os01g02170.2	3681	3482	110	2.28267
LOC_Os01g02170.1	3985	3786	0	0
LOC_Os01g02180.1	2126	1927	15.8864	0.595692
LOC_Os01g02180.2	1610	1411	249.473	12.7754
LOC_Os01g02190.1	1045	846	1	0.08541
LOC_Os01g02200.1	1607	1408	746	38.2838
LOC_Os01g02210.1	1935	1736	0	0
LOC_Os01g02220.1	2454	2255	1.6829	0.0539252
LOC_Os01g02230.1	2898	2699	0	0
LOC_Os01g02240.1	4758	4559	0	0
LOC_Os01g02250.1	4035	3836	0	0
LOC_Os01g02260.1	1185	986	0	0
LOC_Os01g02270.1	3504	3305	118.521	2.59121
LOC_Os01g02280.1	5367	5168	0	0
LOC_Os01g02290.1	2101	1902	19.3198	0.733957
LOC_Os01g02290.2	1985	1786	0	0
LOC_Os01g02300.1	2467	2268	8	0.254874
LOC_Os01g02310.1	1884	1685	124	5.31742
LOC_Os01g02320.1	2816	2617	149	4.11397
LOC_Os01g02334.1	632	433	2	0.33375
LOC_Os01g02350.1	2646	2447	222	6.55538
LOC_Os01g02360.1	2399	2200	151.427	4.97347
LOC_Os01g02370.1	2192	1993	134	4.85821
LOC_Os01g02380.1	3615	3416	2.12963	0.0450469
LOC_Os01g02390.2	1930	1731	6.33885	0.264601
LOC_Os01g02390.1	2258	2059	243.211	8.53506
LOC_Os01g02400.3	3409	3210	376.694	8.47936
LOC_Os01g02400.1	2282	2083	143.265	4.96971
LOC_Os01g02400.2	2392	2193	86.8939	2.86306
LOC_Os01g02410.1	2136	1937	0	0
LOC_Os01g02420.1	1743	1544	59	2.76111
LOC_Os01g02430.1	2095	1896	2.32931	0.0887705
LOC_Os01g02440.1	1686	1487	0	0
LOC_Os01g02450.1	380	181.001	1	0.399208
LOC_Os01g02460.1	915	716	0	0
LOC_Os01g02470.1	486	287	6	1.5106
LOC_Os01g02480.1	414	215	0	0
LOC_Os01g02490.1	1415	1216	72.4986	4.308
LOC_Os01g02490.2	772	573	17.5014	2.20697
LOC_Os01g02500.1	615	416	38.5405	6.69427
LOC_Os01g02510.1	794	595	15.454	1.87673
LOC_Os01g02520.1	2565	2366	20.966	0.640293
LOC_Os01g02530.1	5814	5615	24.237	0.311895
LOC_Os01g02540.1	3765	3566	6.29899	0.127635
LOC_Os01g02550.1	2202	2003	45	1.62334
LOC_Os01g02560.1	2059	1860	100	3.88478
LOC_Os01g02570.1	2019	1820	63	2.5012
LOC_Os01g02580.1	1941	1742	173.45	7.19457
LOC_Os01g02590.1	2487	2288	342	10.8006
LOC_Os01g02600.1	1803	1604	333.147	15.0076
LOC_Os01g02610.1	2682	2483	25	0.727516
LOC_Os01g02629.1	1743	1544	0	0
LOC_Os01g02650.1	6084	5885	0	0
LOC_Os01g02660.1	3084	2885	0	0
LOC_Os01g02670.1	3312	3113	0	0
LOC_Os01g02680.1	2282	2083	0	0
LOC_Os01g02690.1	1926	1727	24	1.00415
LOC_Os01g02700.1	2361	2162	529.671	17.7023
LOC_Os01g02710.1	603	404	420	75.1185
LOC_Os01g02720.1	2246	2047	597.331	21.0851
LOC_Os01g02720.2	2572	2373	262.795	8.00199
LOC_Os01g02730.1	1878	1679	131	5.63767
LOC_Os01g02740.1	8799	8600	22.8748	0.192193
LOC_Os01g02750.1	1390	1191	133.48	8.09811
LOC_Os01g02760.1	2139	1940	52.5894	1.95873
LOC_Os01g02770.1	1992	1793	203.248	8.19078
LOC_Os01g02780.1	2373	2174	27	0.897394
LOC_Os01g02790.1	1464	1265	2	0.11424
LOC_Os01g02800.1	2267	2068	21.6023	0.754795
LOC_Os01g02810.1	1926	1727	10	0.418395
LOC_Os01g02830.1	2360	2161	40.8083	1.3645
LOC_Os01g02840.1	1911	1712	31.1383	1.31422
LOC_Os01g02850.1	174	24.7278	1	2.92209
LOC_Os01g02860.1	3042	2843	97	2.46532
LOC_Os01g02870.1	1503	1304	1013	56.132
LOC_Os01g02880.1	1531	1332	954	51.7515
LOC_Os01g02884.1	2847	2648	1348	36.7833
LOC_Os01g02890.1	2918	2719	3	0.0797244
LOC_Os01g02900.2	2110	1911	19.0408	0.719951
LOC_Os01g02900.1	2081	1882	10.9592	0.420765
LOC_Os01g02910.1	2195	1996	22	0.796418
LOC_Os01g02920.1	2288	2089	220	7.60962
LOC_Os01g02930.1	1950	1751	21	0.866587
LOC_Os01g02940.1	2623	2424	0	0
LOC_Os01g02940.3	2663	2464	1.54359e-08	4.52658e-10
LOC_Os01g02940.4	2715	2516	128	3.67602
LOC_Os01g02940.6	2709	2510	0	0
LOC_Os01g02940.2	2650	2451	0	0
LOC_Os01g02950.1	1143	944	0	0
LOC_Os01g02960.1	1861	1662	584	25.3899
LOC_Os01g02970.1	780	581	0	0
LOC_Os01g02980.1	1629	1430	8	0.404234
LOC_Os01g02990.1	384	185	100	39.0577
LOC_Os01g03010.1	405	206	0	0
LOC_Os01g03020.1	3125	2926	1824.51	45.0559
LOC_Os01g03020.2	2652	2453	85.4881	2.51818
LOC_Os01g03030.1	1452	1253	228.636	13.1847
LOC_Os01g03030.2	1421	1222	30.3645	1.79545
LOC_Os01g03040.1	1049	850	2500	212.52
LOC_Os01g03050.1	1494	1295	137	7.64416
LOC_Os01g03060.3	1368	1169	337.496	20.8609
LOC_Os01g03060.1	1959	1760	161.982	6.65017
LOC_Os01g03060.2	1332	1133	93.5223	5.96436
LOC_Os01g03070.1	3512	3313	2557	55.7684
LOC_Os01g03070.2	3493	3294	0	0
LOC_Os01g03080.1	1001	802	0	0
LOC_Os01g03090.1	1388	1189	378.395	22.9955
LOC_Os01g03090.2	1028	829	297.686	25.9468
LOC_Os01g03100.1	1808	1609	11.3826	0.51117
LOC_Os01g03100.2	1825	1626	20.536	0.912589
LOC_Os01g03110.1	2056	1857	299	11.6342
LOC_Os01g03130.1	1117	918	9	0.7084
LOC_Os01g03144.1	3584	3385	1494	31.8912
LOC_Os01g03160.1	1900	1701	225	9.55778
LOC_Os01g03160.2	1804	1605	0	0
LOC_Os01g03170.1	1956	1757	2	0.0822503
LOC_Os01g03180.1	1568	1369	148	7.81155
LOC_Os01g03190.1	1394	1195	0	0
LOC_Os01g03200.1	1126	927	0	0
LOC_Os01g03210.1	918	719	0	0
LOC_Os01g03220.1	345	146.021	0	0
LOC_Os01g03230.1	1554	1355	0	0
LOC_Os01g03240.1	501	302	1	0.239261
LOC_Os01g03250.1	210	36.5455	0	0
LOC_Os01g03260.1	1824	1625	0	0
LOC_Os01g03270.1	870	671	0	0
LOC_Os01g03280.1	723	524	0	0
LOC_Os01g03290.1	879	680	37	3.93162
LOC_Os01g03300.1	1161	962	20	1.50222
LOC_Os01g03310.1	911	712	9267	940.455
LOC_Os01g03320.1	959	760	3133	297.869
LOC_Os01g03330.1	1863	1664	934	40.5576
LOC_Os01g03340.1	1220	1021	8702.87	615.908
LOC_Os01g03350.1	288	90.399	0	0
LOC_Os01g03360.1	1174	975	112.207	8.31559
LOC_Os01g03370.1	2895	2696	0	0
LOC_Os01g03380.1	788	589	0	0
LOC_Os01g03390.1	996	797	3322.92	301.259
LOC_Os01g03400.1	387	188	0	0
LOC_Os01g03410.1	672	473	0	0
LOC_Os01g03420.1	1254	1055	0	0
LOC_Os01g03429.1	861	662	0	0
LOC_Os01g03440.1	963	764	0	0
LOC_Os01g03452.1	3684	3485	0	0
LOC_Os01g03464.1	790	591	0	0
LOC_Os01g03480.1	285	87.6516	5	4.12182
LOC_Os01g03490.1	2429	2230	28	0.907261
LOC_Os01g03500.1	1258	1059	66	4.50326
LOC_Os01g03510.1	2301	2102	373	12.822
LOC_Os01g03520.1	3960	3761	981	18.8471
LOC_Os01g03530.2	2221	2022	9	0.321618
LOC_Os01g03530.1	2393	2194	0	0
LOC_Os01g03549.1	2304	2105	1251	42.9422
LOC_Os01g03570.1	2278	2079	189	6.5688
LOC_Os01g03580.1	2985	2786	0	0
LOC_Os01g03590.1	1782	1583	0	0
LOC_Os01g03600.1	2673	2474	0	0
LOC_Os01g03610.1	3078	2879	0	0
LOC_Os01g03620.1	1909	1710	0	0
LOC_Os01g03630.1	2040	1841	0	0
LOC_Os01g03640.1	2292	2093	0	0
LOC_Os01g03650.1	1739	1540	1106	51.8936
LOC_Os01g03660.2	1783	1584	49.1355	2.2414
LOC_Os01g03660.3	1570	1371	292.865	15.4351
LOC_Os01g03670.1	1246	1047	0	0
LOC_Os01g03680.1	996	797	11	0.997271
LOC_Os01g03690.1	3298	3099	50	1.16581
LOC_Os01g03710.1	1731	1532	21	0.990466
LOC_Os01g03720.1	1589	1390	12	0.6238
LOC_Os01g03740.1	3175	2976	88.2161	2.14187
LOC_Os01g03730.1	1304	1105	155.784	10.1868
LOC_Os01g03750.1	895	696	63	6.54049
LOC_Os01g03760.1	2504	2305	1312.48	41.1435
LOC_Os01g03760.2	2850	2651	36.5179	0.995349
LOC_Os01g03770.1	246	56.2527	0	0
LOC_Os01g03780.1	5694	5495	0	0
LOC_Os01g03790.1	405	206	1	0.350761
LOC_Os01g03800.1	1764	1565	0	0
LOC_Os01g03810.1	1025	826	13.0512	1.1417
LOC_Os01g03820.1	3187	2988	1586.95	38.3761
LOC_Os01g03830.1	5214	5015	4.54566	0.0654946
LOC_Os01g03840.1	989	790	0	0
LOC_Os01g03860.1	930	731	0	0
LOC_Os01g03870.1	2392	2193	125	4.11861
LOC_Os01g03880.1	258	64.9	0	0
LOC_Os01g03890.1	985	786	0	0
LOC_Os01g03900.1	676	477	0	0
LOC_Os01g03914.2	2233	2034	61.5712	2.18729
LOC_Os01g03914.1	2241	2042	584.105	20.6687
LOC_Os01g03914.3	2314	2115	32.3239	1.10431
LOC_Os01g03930.1	261	67.2176	0	0
LOC_Os01g03940.1	1140	941	95	7.29479
LOC_Os01g03950.1	3485	3286	48	1.05549
LOC_Os01g03960.1	360	161.005	0	0
LOC_Os01g03970.1	312	113.306	0	0
LOC_Os01g03980.1	1018	819	36	3.17613
LOC_Os01g03989.1	369	170.002	0	0
LOC_Os01g04000.1	393	194	0	0
LOC_Os01g04005.1	4441	4242	1	0.0170337
LOC_Os01g04010.1	528	329	1087	238.733
LOC_Os01g04020.1	1958	1759	3515.98	144.431
LOC_Os01g04020.2	2132	1933	167.022	6.2434
LOC_Os01g04030.1	916	717	202	20.3569
LOC_Os01g04040.1	306	107.463	3	2.01717
LOC_Os01g04050.1	804	605	4487	535.895
LOC_Os01g04070.1	3636	3437	7	0.147163
LOC_Os01g04080.1	1042	843	0	0
LOC_Os01g04090.1	1685	1486	0	0
LOC_Os01g04100.1	1208	1009	46	3.29417
LOC_Os01g04110.1	825	626	77	8.88782
LOC_Os01g04120.1	1802	1603	131	5.90496
LOC_Os01g04130.1	447	248	167	48.6568
LOC_Os01g04140.1	2097	1898	0	0
LOC_Os01g04150.1	2829	2630	0	0
LOC_Os01g04160.1	3091	2892	11	0.274836
LOC_Os01g04170.1	1025	826	1	0.087478
LOC_Os01g04180.1	885	686	4	0.421323
LOC_Os01g04190.3	2339	2140	791.938	26.7397
LOC_Os01g04190.4	2414	2215	0	0
LOC_Os01g04190.1	2317	2118	216.544	7.38753
LOC_Os01g04190.2	2295	2096	285.518	9.84285
LOC_Os01g04200.2	2423	2224	377.359	12.2602
LOC_Os01g04200.1	2002	1803	102.718	4.11652
LOC_Os01g04200.3	2665	2466	0	0
LOC_Os01g04200.4	2188	1989	270.923	9.84215
LOC_Os01g04210.1	1236	1037	1	0.0696787
LOC_Os01g04220.1	1215	1016	0	0
LOC_Os01g04230.1	2384	2185	2	0.066139
LOC_Os01g04250.1	2991	2792	13	0.336439
LOC_Os01g04260.1	1289	1090	393	26.0522
LOC_Os01g04270.1	240	52.3196	0	0
LOC_Os01g04280.1	1953	1754	43	1.77141
LOC_Os01g04290.1	1704	1505	0	0
LOC_Os01g04300.1	2003	1804	11	0.440591
LOC_Os01g04310.1	300	101.683	0	0
LOC_Os01g04320.1	660	461	0	0
LOC_Os01g04324.1	1956	1757	31	1.27488
LOC_Os01g04330.1	911	712	75	7.61133
LOC_Os01g04340.1	932	733	2	0.197154
LOC_Os01g04350.1	951	752	2145	206.105
LOC_Os01g04360.1	789	590	5	0.612346
LOC_Os01g04370.1	851	652	22.4151	2.48412
LOC_Os01g04380.1	844	645	10.5849	1.18578
LOC_Os01g04390.1	778	579	24	2.9951
LOC_Os01g04409.1	2460	2261	630	20.1335
LOC_Os01g04430.1	1011	812	8	0.71189
LOC_Os01g04440.1	1620	1421	0	0
LOC_Os01g04450.1	2362	2163	98	3.27377
LOC_Os01g04460.1	1890	1691	36	1.53829
LOC_Os01g04470.1	924	725	2	0.199329
LOC_Os01g04480.1	1907	1708	36	1.52298
LOC_Os01g04490.1	1734	1535	64	3.01266
LOC_Os01g04500.1	543	344	29	6.09142
LOC_Os01g04510.1	567	368	73.9687	14.5238
LOC_Os01g04520.1	1881	1682	1	0.0429589
LOC_Os01g04530.1	753	554	80	10.4342
LOC_Os01g04540.1	2208	2009	169.814	6.10762
LOC_Os01g04550.1	1737	1538	39	1.83226
LOC_Os01g04560.1	1026	827	3	0.262117
LOC_Os01g04570.2	2250	2051	17.1109	0.602817
LOC_Os01g04570.1	2254	2055	1.88912	0.0664242
LOC_Os01g04580.1	2292	2093	46	1.58806
LOC_Os01g04590.1	1481	1282	183	10.3144
LOC_Os01g04600.2	1659	1460	21.924	1.08504
LOC_Os01g04600.1	1223	1024	25.076	1.76945
LOC_Os01g04610.1	306	107.463	0	0
LOC_Os01g04620.2	1693	1494	0	0
LOC_Os01g04620.3	1573	1374	0	0
LOC_Os01g04620.1	1576	1377	15	0.787112
LOC_Os01g04630.1	1746	1547	4553	212.66
LOC_Os01g04640.1	886	687	29	3.05014
LOC_Os01g04650.1	3441	3242	1136	25.3189
LOC_Os01g04660.2	1703	1504	0	0
LOC_Os01g04660.1	1577	1378	1	0.052436
LOC_Os01g04670.1	799	600	9	1.08385
LOC_Os01g04680.1	1260	1061	0	0
LOC_Os01g04690.1	204	34.1075	0	0
LOC_Os01g04699.1	564	365	19.4404	3.8485
LOC_Os01g04710.1	1986	1787	6	0.242608
LOC_Os01g04720.2	3869	3670	0	0
LOC_Os01g04720.1	3149	2950	47	1.15121
LOC_Os01g04730.1	705	506	629.68	89.9183
LOC_Os01g04740.1	381	182	0	0
LOC_Os01g04750.1	1669	1470	1.01399	0.0498418
LOC_Os01g04760.1	249	58.3182	0	0
LOC_Os01g04770.1	432	233	0	0
LOC_Os01g04780.1	8220	8021	0	0
LOC_Os01g04790.1	1911	1712	0	0
LOC_Os01g04800.1	1597	1398	67.986	3.51392
LOC_Os01g04814.3	1970	1771	36.6375	1.49481
LOC_Os01g04814.4	1912	1713	0	0
LOC_Os01g04814.1	1888	1689	1914.36	81.898
LOC_Os01g04830.1	378	179.001	0	0
LOC_Os01g04840.1	1347	1148	0	0
LOC_Os01g04850.1	873	674	0	0
LOC_Os01g04860.1	1772	1573	811	37.2538
LOC_Os01g04870.1	2109	1910	181	6.84738
LOC_Os01g04880.1	3280	3081	349.242	8.19056
LOC_Os01g04880.2	2549	2350	17.3794	0.534375
LOC_Os01g04900.3	2854	2655	87.4829	2.38088
LOC_Os01g04900.2	2877	2678	245.483	6.62353
LOC_Os01g04900.1	2054	1855	3543.41	138.025
LOC_Os01g04910.1	1057	858	222	18.6958
LOC_Os01g04920.2	1853	1654	52.9093	2.3114
LOC_Os01g04920.3	981	782	2.39438	0.221241
LOC_Os01g04920.1	1891	1692	423.696	18.0939
LOC_Os01g04930.1	2451	2252	603	19.3476
LOC_Os01g04950.3	2472	2273	257.269	8.17839
LOC_Os01g04950.1	2778	2579	509.061	14.2626
LOC_Os01g04950.4	3836	3637	71.5292	1.42108
LOC_Os01g04950.2	2283	2084	192.14	6.66191
LOC_Os01g04960.1	4374	4175	0	0
LOC_Os01g04970.1	171	24.0032	0	0
LOC_Os01g04980.1	2274	2075	0	0
LOC_Os01g04990.1	1499	1300	205	11.3943
LOC_Os01g04990.2	1462	1263	0	0
LOC_Os01g05000.1	654	455	0	0
LOC_Os01g05010.1	1184	985	136	9.97658
LOC_Os01g05020.1	2016	1817	0	0
LOC_Os01g05030.1	2646	2447	0	0
LOC_Os01g05040.1	1434	1235	0	0
LOC_Os01g05050.1	807	608	0	0
LOC_Os01g05060.1	1178	979	1279	94.3989
LOC_Os01g05064.1	659	460	55.0973	8.65469
LOC_Os01g05070.1	1519	1320	350.772	19.2013
LOC_Os01g05070.2	1510	1311	46.228	2.5479
LOC_Os01g05080.1	999	800	1100.23	99.3737
LOC_Os01g05080.2	1382	1183	153.186	9.35648
LOC_Os01g05090.1	1070	871	605.573	50.2374
LOC_Os01g05100.1	1827	1628	33.0724	1.46788
LOC_Os01g05105.1	4813	4614	116	1.8166
LOC_Os01g05120.1	846	647	3	0.335039
LOC_Os01g05130.1	1027	828	288	25.1328
LOC_Os01g05140.1	657	458	95	14.9878
LOC_Os01g05150.1	802	603	8	0.958632
LOC_Os01g05160.1	504	305	0	0
LOC_Os01g05170.1	673	474	4	0.609762
LOC_Os01g05180.1	1122	923	123.543	9.67154
LOC_Os01g05200.1	2814	2615	2	0.0552634
LOC_Os01g05210.1	333	134.061	0	0
LOC_Os01g05220.1	504	305	1	0.236908
LOC_Os01g05240.1	222	42.1033	0	0
LOC_Os01g05250.1	369	170.002	13	5.52546
LOC_Os01g05260.1	522	323	7	1.56594
LOC_Os01g05280.1	357	158.007	0	0
LOC_Os01g05289.1	955	756	271.457	25.9453
LOC_Os01g05300.1	159	21.4084	0	0
LOC_Os01g05310.1	970	771	5	0.468592
LOC_Os01g05320.1	4128	3929	0	0
LOC_Os01g05330.1	714	515	2	0.280609
LOC_Os01g05340.1	837	638	0	0
LOC_Os01g05350.1	786	587	0	0
LOC_Os01g05360.1	381	182	0	0
LOC_Os01g05370.1	3255	3056	2	0.0472885
LOC_Os01g05380.1	541	342	2	0.422555
LOC_Os01g05390.1	240	52.3196	0	0
LOC_Os01g05400.1	555	356	0	0
LOC_Os01g05410.1	402	203	0	0
LOC_Os01g05420.1	2221	2022	1668	59.6065
LOC_Os01g05430.1	1294	1095	23	1.51772
LOC_Os01g05440.1	1236	1037	36	2.50843
LOC_Os01g05450.1	501	302	14	3.34966
LOC_Os01g05460.1	600	401	24	4.3246
LOC_Os01g05470.1	2567	2368	533	16.2639
LOC_Os01g05480.3	2227	2028	2	0.0712592
LOC_Os01g05480.2	1796	1597	0	0
LOC_Os01g05480.1	1870	1671	0	0
LOC_Os01g05490.2	1552	1353	63.2832	3.37964
LOC_Os01g05490.1	1423	1224	16011.7	945.226
LOC_Os01g05500.1	6560	6361	161.452	1.83399
LOC_Os01g05500.2	6649	6450	5650.55	63.3009
LOC_Os01g05510.4	2286	2087	231.85	8.02719
LOC_Os01g05510.5	2219	2020	179.601	6.42445
LOC_Os01g05510.1	1853	1654	0	0
LOC_Os01g05510.3	1920	1721	120.138	5.04405
LOC_Os01g05510.2	1735	1536	16.4111	0.772015
LOC_Os01g05520.1	677	478	0	0
LOC_Os01g05530.1	2597	2398	665	20.0379
LOC_Os01g05540.1	1603	1404	542	27.894
LOC_Os01g05550.1	456	257	0	0
LOC_Os01g05560.1	1553	1354	354	18.8914
LOC_Os01g05570.1	480	281	0	0
LOC_Os01g05580.1	534	335	0	0
LOC_Os01g05585.1	195	30.8351	1	2.34333
LOC_Os01g05590.1	1221	1022	0	0
LOC_Os01g05600.1	2973	2774	6	0.156287
LOC_Os01g05610.1	974	775	364.529	33.9867
LOC_Os01g05620.1	2970	2771	23	0.59975
LOC_Os01g05630.1	972	773	239.687	22.405
