target_id	length	eff_length	est_counts	tpm
LOC_Os01g01710.2	1801	1602	84.8613	3.68271
LOC_Os01g01720.1	1913	1714	729.941	29.6072
LOC_Os01g01720.2	1910	1711	324.059	13.1672
LOC_Os01g01730.1	573	374	0	0
LOC_Os01g01740.1	2068	1869	65	2.41782
LOC_Os01g01760.1	711	512	19.6184	2.66388
LOC_Os01g01770.1	1005	806	0	0
LOC_Os01g01780.1	2084	1885	68	2.50794
LOC_Os01g01790.1	2404	2205	3320.34	104.687
LOC_Os01g01790.2	2061	1862	131.663	4.91591
LOC_Os01g01800.2	3133	2934	420.361	9.96054
LOC_Os01g01800.1	3071	2872	1009.64	24.44
LOC_Os01g01810.1	318	119.198	0	0
LOC_Os01g01830.1	3274	3075	2407	54.4191
LOC_Os01g01840.1	1284	1085	62	3.97267
LOC_Os01g01850.1	6084	5885	0	0
LOC_Os01g01860.1	3144	2945	0	0
LOC_Os01g01870.1	1347	1148	272	16.472
LOC_Os01g01880.1	625	426	0	0
LOC_Os01g01890.1	2374	2175	16	0.511424
LOC_Os01g01900.1	3243	3044	1	0.0228389
LOC_Os01g01910.1	765	566	41	5.03602
LOC_Os01g01920.1	2324	2125	9.69769	0.317271
LOC_Os01g01920.2	2220	2021	895.302	30.7981
LOC_Os01g01925.1	579	380	1	0.182952
LOC_Os01g01930.1	726	527	3	0.395759
LOC_Os01g01940.1	1243	1044	18	1.19865
LOC_Os01g01950.1	663	464	1	0.149831
LOC_Os01g01960.1	4570	4371	11796	187.618
LOC_Os01g01970.2	1089	890	108.539	8.47845
LOC_Os01g01970.1	1151	952	7.4609	0.544847
LOC_Os01g01980.1	642	443	0	0
LOC_Os01g01990.1	354	155.009	0	0
LOC_Os01g02000.1	2767	2568	6.39536	0.173137
LOC_Os01g02010.1	1408	1209	4.60464	0.264783
LOC_Os01g02020.1	2319	2120	2382	78.1135
LOC_Os01g02020.3	2184	1985	0	0
LOC_Os01g02040.1	3085	2886	56.7771	1.36772
LOC_Os01g02040.2	2608	2409	6.22293	0.179589
LOC_Os01g02050.1	3492	3293	20	0.422239
LOC_Os01g02060.1	2088	1889	4.15749	0.15301
LOC_Os01g02060.2	2007	1808	4.84251	0.186205
LOC_Os01g02070.1	483	284	1	0.244795
LOC_Os01g02080.1	1234	1035	249	16.7255
LOC_Os01g02090.2	2440	2241	91.2883	2.832
LOC_Os01g02090.1	2454	2255	2404.71	74.1373
LOC_Os01g02100.4	2522	2323	63.3485	1.89586
LOC_Os01g02100.1	2574	2375	231.92	6.78883
LOC_Os01g02100.3	2404	2205	80.5154	2.53858
LOC_Os01g02100.2	2406	2207	132.216	4.16488
LOC_Os01g02110.1	1475	1276	0	0
LOC_Os01g02120.1	1055	856	0	0
LOC_Os01g02130.1	945	746	9	0.838733
LOC_Os01g02139.1	527	328	59	12.5054
LOC_Os01g02150.1	1049	850	112	9.1605
LOC_Os01g02160.1	821	622	0	0
LOC_Os01g02170.2	3681	3482	153.546	3.0657
LOC_Os01g02170.1	3985	3786	27.4541	0.504136
LOC_Os01g02180.1	2126	1927	38.693	1.39595
LOC_Os01g02180.2	1610	1411	501.286	24.699
LOC_Os01g02190.1	1045	846	2	0.164354
LOC_Os01g02200.1	1607	1408	1034	51.055
LOC_Os01g02210.1	1935	1736	0	0
LOC_Os01g02220.1	2454	2255	0	0
LOC_Os01g02230.1	2898	2699	0	0
LOC_Os01g02240.1	4758	4559	0	0
LOC_Os01g02250.1	4035	3836	0	0
LOC_Os01g02260.1	1185	986	1.32972	0.0937568
LOC_Os01g02270.1	3504	3305	135.181	2.84357
LOC_Os01g02280.1	5367	5168	0	0
LOC_Os01g02290.1	2101	1902	79.211	2.89531
LOC_Os01g02290.2	1985	1786	0	0
LOC_Os01g02300.1	2467	2268	48	1.47136
LOC_Os01g02310.1	1884	1685	60	2.47555
LOC_Os01g02320.1	2816	2617	136	3.6129
LOC_Os01g02334.1	632	433	16	2.56893
LOC_Os01g02350.1	2646	2447	243	6.90387
LOC_Os01g02360.1	2399	2200	161.316	5.09772
LOC_Os01g02370.1	2192	1993	62	2.16274
LOC_Os01g02380.1	3615	3416	2.22301	0.0452422
LOC_Os01g02390.2	1930	1731	93.141	3.7408
LOC_Os01g02390.1	2258	2059	1844.81	62.2897
LOC_Os01g02400.3	3409	3210	332.671	7.20493
LOC_Os01g02400.1	2282	2083	138.444	4.62067
LOC_Os01g02400.2	2392	2193	194.928	6.17952
LOC_Os01g02410.1	2136	1937	0	0
LOC_Os01g02420.1	1743	1544	20	0.90054
LOC_Os01g02430.1	2095	1896	1.08806	0.0398964
LOC_Os01g02440.1	1686	1487	1	0.046753
LOC_Os01g02450.1	380	181.001	1	0.384097
LOC_Os01g02460.1	915	716	0	0
LOC_Os01g02470.1	486	287	0	0
LOC_Os01g02480.1	414	215	0	0
LOC_Os01g02490.1	1415	1216	67.0616	3.83408
LOC_Os01g02490.2	772	573	9.93838	1.20582
LOC_Os01g02500.1	615	416	64	10.6956
LOC_Os01g02510.1	794	595	22.3784	2.61476
LOC_Os01g02520.1	2565	2366	40.4364	1.18817
LOC_Os01g02530.1	5814	5615	65.6459	0.812789
LOC_Os01g02540.1	3765	3566	1	0.0194957
LOC_Os01g02550.1	2202	2003	5	0.173544
LOC_Os01g02560.1	2059	1860	5	0.186886
LOC_Os01g02570.1	2019	1820	29	1.10776
LOC_Os01g02580.1	1941	1742	40.0473	1.59825
LOC_Os01g02590.1	2487	2288	148	4.49703
LOC_Os01g02600.1	1803	1604	113.958	4.93923
LOC_Os01g02610.1	2682	2483	44	1.23196
LOC_Os01g02629.1	1743	1544	0	0
LOC_Os01g02650.1	6084	5885	0	0
LOC_Os01g02660.1	3084	2885	0	0
LOC_Os01g02670.1	3312	3113	0	0
LOC_Os01g02680.1	2282	2083	3	0.100127
LOC_Os01g02690.1	1926	1727	23	0.925882
LOC_Os01g02700.1	2361	2162	336.912	10.8338
LOC_Os01g02710.1	603	404	1593	274.129
LOC_Os01g02720.1	2246	2047	1268.84	43.0933
LOC_Os01g02720.2	2572	2373	158.572	4.64567
LOC_Os01g02730.1	1878	1679	47	1.94611
LOC_Os01g02740.1	8799	8600	27.7823	0.22459
LOC_Os01g02750.1	1390	1191	72.7089	4.2442
LOC_Os01g02760.1	2139	1940	56.4054	2.02134
LOC_Os01g02770.1	1992	1793	137.658	5.33754
LOC_Os01g02780.1	2373	2174	1	0.0319787
LOC_Os01g02790.1	1464	1265	0	0
LOC_Os01g02800.1	2267	2068	3.01046	0.101205
LOC_Os01g02810.1	1926	1727	6.13262	0.246873
LOC_Os01g02830.1	2360	2161	26.5842	0.855241
LOC_Os01g02840.1	1911	1712	14.5235	0.589777
LOC_Os01g02850.1	174	24.7278	0	0
LOC_Os01g02860.1	3042	2843	128	3.13007
LOC_Os01g02870.1	1503	1304	284	15.1412
LOC_Os01g02880.1	1531	1332	1377	71.8704
LOC_Os01g02884.1	2847	2648	1908	50.0934
LOC_Os01g02890.1	2918	2719	19	0.485808
LOC_Os01g02900.2	2110	1911	37.5473	1.36596
LOC_Os01g02900.1	2081	1882	243.453	8.99322
LOC_Os01g02910.1	2195	1996	13	0.452797
LOC_Os01g02920.1	2288	2089	506	16.8396
LOC_Os01g02930.1	1950	1751	35	1.38964
LOC_Os01g02940.1	2623	2424	45.9998	1.3193
LOC_Os01g02940.3	2663	2464	4.34235e-07	1.22519e-08
LOC_Os01g02940.4	2715	2516	0	0
LOC_Os01g02940.6	2709	2510	0	0
LOC_Os01g02940.2	2650	2451	0.000170404	4.83345e-06
LOC_Os01g02950.1	1143	944	0	0
LOC_Os01g02960.1	1861	1662	628.985	26.3105
LOC_Os01g02970.1	780	581	0	0
LOC_Os01g02980.1	1629	1430	1	0.0486166
LOC_Os01g02990.1	384	185	42	15.7833
LOC_Os01g03010.1	405	206	1	0.337484
LOC_Os01g03020.1	3125	2926	1698.3	40.3516
LOC_Os01g03020.2	2652	2453	136.698	3.87422
LOC_Os01g03030.1	1452	1253	403.65	22.3962
LOC_Os01g03030.2	1421	1222	87.3502	4.9695
LOC_Os01g03040.1	1049	850	1019	83.3442
LOC_Os01g03050.1	1494	1295	380	20.4002
LOC_Os01g03060.3	1368	1169	646.741	38.4624
LOC_Os01g03060.1	1959	1760	390.034	15.4067
LOC_Os01g03060.2	1332	1133	333.225	20.4469
LOC_Os01g03070.1	3512	3313	5328	111.805
LOC_Os01g03070.2	3493	3294	0	0
LOC_Os01g03080.1	1001	802	7	0.606798
LOC_Os01g03090.1	1388	1189	431.85	25.2506
LOC_Os01g03090.2	1028	829	724.672	60.7726
LOC_Os01g03100.1	1808	1609	58.2063	2.51498
LOC_Os01g03100.2	1825	1626	16.2715	0.69571
LOC_Os01g03110.1	2056	1857	666	24.9335
LOC_Os01g03130.1	1117	918	28	2.12049
LOC_Os01g03144.1	3584	3385	1721	35.3462
LOC_Os01g03160.1	1900	1701	550.979	22.5191
LOC_Os01g03160.2	1804	1605	30.0209	1.30038
LOC_Os01g03170.1	1956	1757	2	0.0791368
LOC_Os01g03180.1	1568	1369	28	1.42192
LOC_Os01g03190.1	1394	1195	0	0
LOC_Os01g03200.1	1126	927	7.61136	0.570825
LOC_Os01g03210.1	918	719	0	0
LOC_Os01g03220.1	345	146.021	0	0
LOC_Os01g03230.1	1554	1355	0	0
LOC_Os01g03240.1	501	302	7	1.61143
LOC_Os01g03250.1	210	36.5455	0	0
LOC_Os01g03260.1	1824	1625	1.01483	0.0434169
LOC_Os01g03270.1	870	671	2	0.207218
LOC_Os01g03280.1	723	524	0	0
LOC_Os01g03290.1	879	680	25	2.55594
LOC_Os01g03300.1	1161	962	5	0.361339
LOC_Os01g03310.1	911	712	2224	217.158
LOC_Os01g03320.1	959	760	881	80.5903
LOC_Os01g03330.1	1863	1664	7545.42	315.247
LOC_Os01g03340.1	1220	1021	20677.5	1407.97
LOC_Os01g03350.1	288	90.399	0	0
LOC_Os01g03360.1	1174	975	2956.3	210.797
LOC_Os01g03370.1	2895	2696	1	0.025787
LOC_Os01g03380.1	788	589	1	0.118033
LOC_Os01g03390.1	996	797	13417.7	1170.42
LOC_Os01g03400.1	387	188	0	0
LOC_Os01g03410.1	672	473	0	0
LOC_Os01g03420.1	1254	1055	0	0
LOC_Os01g03429.1	861	662	0	0
LOC_Os01g03440.1	963	764	0	0
LOC_Os01g03452.1	3684	3485	1	0.0199488
LOC_Os01g03464.1	790	591	0	0
LOC_Os01g03480.1	285	87.6516	4	3.17264
LOC_Os01g03490.1	2429	2230	55	1.71466
LOC_Os01g03500.1	1258	1059	81	5.31752
LOC_Os01g03510.1	2301	2102	1980	65.4866
LOC_Os01g03520.1	3960	3761	2779	51.3695
LOC_Os01g03530.2	2221	2022	5	0.171913
LOC_Os01g03530.1	2393	2194	0	0
LOC_Os01g03549.1	2304	2105	295	9.74294
LOC_Os01g03570.1	2278	2079	179	5.98575
LOC_Os01g03580.1	2985	2786	0	0
LOC_Os01g03590.1	1782	1583	0	0
LOC_Os01g03600.1	2673	2474	0	0
LOC_Os01g03610.1	3078	2879	0	0
LOC_Os01g03620.1	1909	1710	0	0
LOC_Os01g03630.1	2040	1841	0	0
LOC_Os01g03640.1	2292	2093	0	0
LOC_Os01g03650.1	1739	1540	1186	53.5407
LOC_Os01g03660.2	1783	1584	21.7393	0.954137
LOC_Os01g03660.3	1570	1371	138.261	7.01103
LOC_Os01g03670.1	1246	1047	0	0
LOC_Os01g03680.1	996	797	6	0.523375
LOC_Os01g03690.1	3298	3099	83	1.86199
LOC_Os01g03710.1	1731	1532	264	11.9802
LOC_Os01g03720.1	1589	1390	521.104	26.0633
LOC_Os01g03740.1	3175	2976	151.196	3.53205
LOC_Os01g03730.1	1304	1105	1868.8	117.577
LOC_Os01g03750.1	895	696	133	13.285
LOC_Os01g03760.1	2504	2305	3257	98.2351
LOC_Os01g03760.2	2850	2651	65.0019	1.70466
LOC_Os01g03770.1	246	56.2527	0	0
LOC_Os01g03780.1	5694	5495	0	0
LOC_Os01g03790.1	405	206	0	0
LOC_Os01g03800.1	1764	1565	0	0
LOC_Os01g03810.1	1025	826	9.3822	0.789669
LOC_Os01g03820.1	3187	2988	920.618	21.42
LOC_Os01g03830.1	5214	5015	12.3413	0.171085
LOC_Os01g03840.1	989	790	0	0
LOC_Os01g03860.1	930	731	0	0
LOC_Os01g03870.1	2392	2193	542	17.1823
LOC_Os01g03880.1	258	64.9	0	0
LOC_Os01g03890.1	985	786	0	0
LOC_Os01g03900.1	676	477	0	0
LOC_Os01g03914.2	2233	2034	180.789	6.17931
LOC_Os01g03914.1	2241	2042	2773.24	94.4173
LOC_Os01g03914.3	2314	2115	181.973	5.9816
LOC_Os01g03930.1	261	67.2176	0	0
LOC_Os01g03940.1	1140	941	102	7.53583
LOC_Os01g03950.1	3485	3286	17	0.359668
LOC_Os01g03960.1	360	161.005	0	0
LOC_Os01g03970.1	312	113.306	0	0
LOC_Os01g03980.1	1018	819	175	14.8551
LOC_Os01g03989.1	369	170.002	0	0
LOC_Os01g04000.1	393	194	0	0
LOC_Os01g04005.1	4441	4242	0	0
LOC_Os01g04010.1	528	329	623	131.647
LOC_Os01g04020.1	1958	1759	3358.81	132.752
LOC_Os01g04020.2	2132	1933	109.191	3.92712
LOC_Os01g04030.1	916	717	323	31.3187
LOC_Os01g04040.1	306	107.463	5.00387	3.2372
LOC_Os01g04050.1	804	605	14525	1669.09
LOC_Os01g04070.1	3636	3437	10	0.202274
LOC_Os01g04080.1	1042	843	0	0
LOC_Os01g04090.1	1685	1486	2	0.0935689
LOC_Os01g04100.1	1208	1009	148	10.1974
LOC_Os01g04110.1	825	626	141	15.659
LOC_Os01g04120.1	1802	1603	114	4.94415
LOC_Os01g04130.1	447	248	88	24.669
LOC_Os01g04140.1	2097	1898	0	0
LOC_Os01g04150.1	2829	2630	0	0
LOC_Os01g04160.1	3091	2892	19	0.456747
LOC_Os01g04170.1	1025	826	1	0.0841667
LOC_Os01g04180.1	885	686	8	0.810749
LOC_Os01g04190.3	2339	2140	1311.73	42.614
LOC_Os01g04190.4	2414	2215	12.306	0.386245
LOC_Os01g04190.1	2317	2118	810.61	26.6076
LOC_Os01g04190.2	2295	2096	448.35	14.8712
LOC_Os01g04200.2	2423	2224	269.957	8.43878
LOC_Os01g04200.1	2002	1803	15.405	0.593998
LOC_Os01g04200.3	2665	2466	0	0
LOC_Os01g04200.4	2188	1989	165.638	5.78957
LOC_Os01g04210.1	1236	1037	3	0.201123
LOC_Os01g04220.1	1215	1016	0	0
LOC_Os01g04230.1	2384	2185	0	0
LOC_Os01g04250.1	2991	2792	49.1378	1.22355
LOC_Os01g04260.1	1289	1090	173	11.0342
LOC_Os01g04270.1	240	52.3196	0	0
LOC_Os01g04280.1	1953	1754	176	6.97595
LOC_Os01g04290.1	1704	1505	0	0
LOC_Os01g04300.1	2003	1804	11	0.423913
LOC_Os01g04310.1	300	101.683	0	0
LOC_Os01g04320.1	660	461	0	0
LOC_Os01g04324.1	1956	1757	14	0.553958
LOC_Os01g04330.1	911	712	153	14.9394
LOC_Os01g04340.1	932	733	0	0
LOC_Os01g04350.1	951	752	1312	121.293
LOC_Os01g04360.1	789	590	962.66	113.434
LOC_Os01g04370.1	851	652	104.805	11.1752
LOC_Os01g04380.1	844	645	246.535	26.5729
LOC_Os01g04390.1	778	579	12	1.44086
LOC_Os01g04409.1	2460	2261	1018	31.3017
LOC_Os01g04430.1	1011	812	19	1.62674
LOC_Os01g04440.1	1620	1421	14	0.684943
LOC_Os01g04450.1	2362	2163	144	4.62835
LOC_Os01g04460.1	1890	1691	58	2.38454
LOC_Os01g04470.1	924	725	3	0.287676
LOC_Os01g04480.1	1907	1708	83	3.3784
LOC_Os01g04490.1	1734	1535	76	3.44212
LOC_Os01g04500.1	543	344	30	6.06294
LOC_Os01g04510.1	567	368	43.8943	8.29242
LOC_Os01g04520.1	1881	1682	1	0.0413327
LOC_Os01g04530.1	753	554	140	17.5687
LOC_Os01g04540.1	2208	2009	286.148	9.90218
LOC_Os01g04550.1	1737	1538	68	3.07378
LOC_Os01g04560.1	1026	827	0	0
LOC_Os01g04570.2	2250	2051	15.3038	0.518745
LOC_Os01g04570.1	2254	2055	1.6962	0.0573834
LOC_Os01g04580.1	2292	2093	53	1.76046
LOC_Os01g04590.1	1481	1282	139	7.53784
LOC_Os01g04600.2	1659	1460	25.1881	1.19939
LOC_Os01g04600.1	1223	1024	11.8119	0.80194
LOC_Os01g04610.1	306	107.463	0	0
LOC_Os01g04620.2	1693	1494	37.3764	1.73927
LOC_Os01g04620.3	1573	1374	100.718	5.09612
LOC_Os01g04620.1	1576	1377	156.906	7.92183
LOC_Os01g04630.1	1746	1547	2776	124.753
LOC_Os01g04640.1	886	687	26	2.6311
LOC_Os01g04650.1	3441	3242	1631	34.9753
LOC_Os01g04660.2	1703	1504	0	0
LOC_Os01g04660.1	1577	1378	4	0.201805
LOC_Os01g04670.1	799	600	167	19.3502
LOC_Os01g04680.1	1260	1061	0	0
LOC_Os01g04690.1	204	34.1075	0	0
LOC_Os01g04699.1	564	365	9.44438	1.79887
LOC_Os01g04710.1	1986	1787	29	1.12822
LOC_Os01g04720.2	3869	3670	3.3656	0.0637555
LOC_Os01g04720.1	3149	2950	79.6344	1.87672
LOC_Os01g04730.1	705	506	540.36	74.2425
LOC_Os01g04740.1	381	182	0	0
LOC_Os01g04750.1	1669	1470	33.2187	1.57104
LOC_Os01g04760.1	249	58.3182	0	0
LOC_Os01g04770.1	432	233	1	0.298376
LOC_Os01g04780.1	8220	8021	0	0
LOC_Os01g04790.1	1911	1712	0	0
LOC_Os01g04800.1	1597	1398	2423.77	120.533
LOC_Os01g04814.3	1970	1771	156.924	6.16013
LOC_Os01g04814.4	1912	1713	0	0
LOC_Os01g04814.1	1888	1689	4740.08	195.108
LOC_Os01g04830.1	378	179.001	0	0
LOC_Os01g04840.1	1347	1148	1	0.060559
LOC_Os01g04850.1	873	674	0	0
LOC_Os01g04860.1	1772	1573	727	32.1311
LOC_Os01g04870.1	2109	1910	160	5.82381
LOC_Os01g04880.1	3280	3081	541.499	12.2187
LOC_Os01g04880.2	2549	2350	0	0
LOC_Os01g04900.3	2854	2655	30.7334	0.804759
LOC_Os01g04900.2	2877	2678	83.911	2.17835
LOC_Os01g04900.1	2054	1855	1632.86	61.1962
LOC_Os01g04910.1	1057	858	449	36.3814
LOC_Os01g04920.2	1853	1654	0	0
LOC_Os01g04920.3	981	782	7.76947	0.690724
LOC_Os01g04920.1	1891	1692	255.231	10.487
LOC_Os01g04930.1	2451	2252	624	19.2636
LOC_Os01g04950.3	2472	2273	349.262	10.6825
LOC_Os01g04950.1	2778	2579	1006.25	27.1252
LOC_Os01g04950.4	3836	3637	169.554	3.24104
LOC_Os01g04950.2	2283	2084	408.938	13.6421
LOC_Os01g04960.1	4374	4175	0	0
LOC_Os01g04970.1	171	24.0032	0	0
LOC_Os01g04980.1	2274	2075	0	0
LOC_Os01g04990.1	1499	1300	272	14.5461
LOC_Os01g04990.2	1462	1263	0	0
LOC_Os01g05000.1	654	455	0	0
LOC_Os01g05010.1	1184	985	330	23.2915
LOC_Os01g05020.1	2016	1817	0	0
LOC_Os01g05030.1	2646	2447	0	0
LOC_Os01g05040.1	1434	1235	3	0.168879
LOC_Os01g05050.1	807	608	0	0
LOC_Os01g05060.1	1178	979	1421	100.909
LOC_Os01g05064.1	659	460	164	24.786
LOC_Os01g05070.1	1519	1320	548.845	28.9065
LOC_Os01g05070.2	1510	1311	93.1549	4.93996
LOC_Os01g05080.1	999	800	362.929	31.5393
LOC_Os01g05080.2	1382	1183	75.1678	4.41741
LOC_Os01g05090.1	1070	871	794.908	63.4481
LOC_Os01g05100.1	1827	1628	29.2596	1.24949
LOC_Os01g05105.1	4813	4614	152	2.29027
LOC_Os01g05120.1	846	647	2	0.214905
LOC_Os01g05130.1	1027	828	422	35.4326
LOC_Os01g05140.1	657	458	107	16.242
LOC_Os01g05150.1	802	603	1	0.115293
LOC_Os01g05160.1	504	305	0	0
LOC_Os01g05170.1	673	474	11	1.61337
LOC_Os01g05180.1	1122	923	122.691	9.24125
LOC_Os01g05200.1	2814	2615	0	0
LOC_Os01g05210.1	333	134.061	0	0
LOC_Os01g05220.1	504	305	2	0.45588
LOC_Os01g05240.1	222	42.1033	0	0
LOC_Os01g05250.1	369	170.002	1	0.408946
LOC_Os01g05260.1	522	323	3	0.645712
LOC_Os01g05280.1	357	158.007	1	0.439992
LOC_Os01g05289.1	955	756	310.309	28.536
LOC_Os01g05300.1	159	21.4084	0	0
LOC_Os01g05310.1	970	771	5	0.450854
LOC_Os01g05320.1	4128	3929	0	0
LOC_Os01g05330.1	714	515	1	0.134994
LOC_Os01g05340.1	837	638	0	0
LOC_Os01g05350.1	786	587	0	0
LOC_Os01g05360.1	381	182	0	0
LOC_Os01g05370.1	3255	3056	0	0
LOC_Os01g05380.1	541	342	1	0.20328
LOC_Os01g05390.1	240	52.3196	0	0
LOC_Os01g05400.1	555	356	0	0
LOC_Os01g05410.1	402	203	0	0
LOC_Os01g05420.1	2221	2022	2649	91.0796
LOC_Os01g05430.1	1294	1095	26	1.65074
LOC_Os01g05440.1	1236	1037	4	0.268165
LOC_Os01g05450.1	501	302	1	0.230204
LOC_Os01g05460.1	600	401	23	3.98753
LOC_Os01g05470.1	2567	2368	580	17.0281
LOC_Os01g05480.3	2227	2028	0	0
LOC_Os01g05480.2	1796	1597	4	0.174131
LOC_Os01g05480.1	1870	1671	0	0
LOC_Os01g05490.2	1552	1353	52.3328	2.68903
LOC_Os01g05490.1	1423	1224	9892.67	561.891
LOC_Os01g05500.1	6560	6361	166.39	1.81853
LOC_Os01g05500.2	6649	6450	9548.61	102.92
LOC_Os01g05510.4	2286	2087	443.949	14.7887
LOC_Os01g05510.5	2219	2020	223.028	7.67589
LOC_Os01g05510.1	1853	1654	0	0
LOC_Os01g05510.3	1920	1721	26.3259	1.06346
LOC_Os01g05510.2	1735	1536	95.6967	4.33138
LOC_Os01g05520.1	677	478	0	0
LOC_Os01g05530.1	2597	2398	990	28.7016
LOC_Os01g05540.1	1603	1404	919	45.506
LOC_Os01g05550.1	456	257	0	0
LOC_Os01g05560.1	1553	1354	398	20.4355
LOC_Os01g05570.1	480	281	0	0
LOC_Os01g05580.1	534	335	2	0.415055
LOC_Os01g05585.1	195	30.8351	1	2.25462
LOC_Os01g05590.1	1221	1022	15	1.02038
LOC_Os01g05600.1	2973	2774	40	1.00248
