target_id	length	eff_length	est_counts	tpm
LOC_Os01g02310.1	1884	1685	80	6.4389
LOC_Os01g02320.1	2816	2617	78	4.04215
LOC_Os01g02334.1	632	433	4	1.25283
LOC_Os01g02350.1	2646	2447	112	6.20734
LOC_Os01g02360.1	2399	2200	79.5769	4.90553
LOC_Os01g02370.1	2192	1993	51	3.47044
LOC_Os01g02380.1	3615	3416	0	0
LOC_Os01g02390.2	1930	1731	9.04262	0.708466
LOC_Os01g02390.1	2258	2059	154.595	10.1827
LOC_Os01g02400.3	3409	3210	204.131	8.62432
LOC_Os01g02400.1	2282	2083	60.9364	3.96743
LOC_Os01g02400.2	2392	2193	73.8726	4.56843
LOC_Os01g02410.1	2136	1937	0	0
LOC_Os01g02420.1	1743	1544	37.9256	3.33125
LOC_Os01g02430.1	2095	1896	2.31707	0.165738
LOC_Os01g02440.1	1686	1487	0	0
LOC_Os01g02450.1	380	181.001	0	0
LOC_Os01g02460.1	915	716	1.41278	0.267598
LOC_Os01g02470.1	486	287	2	0.945083
LOC_Os01g02480.1	414	215	0	0
LOC_Os01g02490.1	1415	1216	42.8402	4.77793
LOC_Os01g02490.2	772	573	2.15978	0.511182
LOC_Os01g02500.1	615	416	17.8294	5.81253
LOC_Os01g02510.1	794	595	8.97299	2.04523
LOC_Os01g02520.1	2565	2366	5.85533	0.335628
LOC_Os01g02530.1	5814	5615	4.30803	0.104052
LOC_Os01g02540.1	3765	3566	0	0
LOC_Os01g02550.1	2202	2003	31	2.09895
LOC_Os01g02560.1	2059	1860	70	5.10395
LOC_Os01g02570.1	2019	1820	48	3.57677
LOC_Os01g02580.1	1941	1742	79.362	6.17854
LOC_Os01g02590.1	2487	2288	203	12.0327
LOC_Os01g02600.1	1803	1604	234.06	19.79
LOC_Os01g02610.1	2682	2483	7	0.382334
LOC_Os01g02629.1	1743	1544	1	0.0878364
LOC_Os01g02650.1	6084	5885	0	0
LOC_Os01g02660.1	3084	2885	0	0
LOC_Os01g02670.1	3312	3113	0	0
LOC_Os01g02680.1	2282	2083	2	0.130215
LOC_Os01g02690.1	1926	1727	6.66158	0.523126
LOC_Os01g02700.1	2361	2162	305.683	19.1751
LOC_Os01g02710.1	603	404	256	85.937
LOC_Os01g02720.1	2246	2047	368.569	24.4187
LOC_Os01g02720.2	2572	2373	83.1024	4.74938
LOC_Os01g02730.1	1878	1679	93	7.51197
LOC_Os01g02740.1	8799	8600	6	0.0946182
LOC_Os01g02750.1	1390	1191	77.1148	8.78108
LOC_Os01g02760.1	2139	1940	29	2.0273
LOC_Os01g02770.1	1992	1793	96.0587	7.26571
LOC_Os01g02780.1	2373	2174	19	1.18527
LOC_Os01g02790.1	1464	1265	5	0.536045
LOC_Os01g02800.1	2267	2068	13.2829	0.871093
LOC_Os01g02810.1	1926	1727	5	0.392644
LOC_Os01g02830.1	2360	2161	34.7171	2.17876
LOC_Os01g02840.1	1911	1712	22.5094	1.78312
LOC_Os01g02850.1	174	24.7278	0	0
LOC_Os01g02860.1	3042	2843	27	1.28798
LOC_Os01g02870.1	1503	1304	487	50.6493
LOC_Os01g02880.1	1531	1332	742	75.5477
LOC_Os01g02884.1	2847	2648	818	41.8945
LOC_Os01g02890.1	2918	2719	3	0.149635
LOC_Os01g02900.2	2110	1911	2.23294e-06	1.58467e-07
LOC_Os01g02900.1	2081	1882	26	1.87359
LOC_Os01g02910.1	2195	1996	3	0.203837
LOC_Os01g02920.1	2288	2089	118	7.66064
LOC_Os01g02930.1	1950	1751	12	0.92943
LOC_Os01g02940.1	2623	2424	84.9994	4.75559
LOC_Os01g02940.3	2663	2464	2.32493e-06	1.27965e-07
LOC_Os01g02940.4	2715	2516	0	0
LOC_Os01g02940.6	2709	2510	0	0
LOC_Os01g02940.2	2650	2451	0.000646897	3.57943e-05
LOC_Os01g02950.1	1143	944	0	0
LOC_Os01g02960.1	1861	1662	285	23.256
LOC_Os01g02970.1	780	581	0	0
LOC_Os01g02980.1	1629	1430	1	0.0948387
LOC_Os01g02990.1	384	185	16	11.7292
LOC_Os01g03010.1	405	206	0	0
LOC_Os01g03020.1	3125	2926	1164.59	53.9784
LOC_Os01g03020.2	2652	2453	65.4118	3.61643
LOC_Os01g03030.1	1452	1253	152.304	16.4847
LOC_Os01g03030.2	1421	1222	2.69605	0.299212
LOC_Os01g03040.1	1049	850	1450	231.351
LOC_Os01g03050.1	1494	1295	88	9.21583
LOC_Os01g03060.3	1368	1169	181.235	21.0256
LOC_Os01g03060.1	1959	1760	78.2393	6.02884
LOC_Os01g03060.2	1332	1133	51.5262	6.16765
LOC_Os01g03070.1	3512	3313	1382	56.5729
LOC_Os01g03070.2	3493	3294	0	0
LOC_Os01g03080.1	1001	802	0	0
LOC_Os01g03090.1	1388	1189	128.441	14.6502
LOC_Os01g03090.2	1028	829	201.479	32.9608
LOC_Os01g03100.1	1808	1609	15.08	1.27107
LOC_Os01g03100.2	1825	1626	0.000209786	1.74976e-05
LOC_Os01g03110.1	2056	1857	171	12.4884
LOC_Os01g03130.1	1117	918	2	0.295467
LOC_Os01g03144.1	3584	3385	926	37.1
LOC_Os01g03160.1	1900	1701	108.277	8.6328
LOC_Os01g03160.2	1804	1605	13.7235	1.15961
LOC_Os01g03170.1	1956	1757	3	0.231564
LOC_Os01g03180.1	1568	1369	49	4.85416
LOC_Os01g03190.1	1394	1195	0	0
LOC_Os01g03200.1	1126	927	1.55474e-05	2.27457e-06
LOC_Os01g03210.1	918	719	0	0
LOC_Os01g03220.1	345	146.021	0	0
LOC_Os01g03230.1	1554	1355	0	0
LOC_Os01g03240.1	501	302	0	0
LOC_Os01g03250.1	210	36.5455	0	0
LOC_Os01g03260.1	1824	1625	0	0
LOC_Os01g03270.1	870	671	0	0
LOC_Os01g03280.1	723	524	0	0
LOC_Os01g03290.1	879	680	22	4.38769
LOC_Os01g03300.1	1161	962	2	0.281953
LOC_Os01g03310.1	911	712	5835	1111.43
LOC_Os01g03320.1	959	760	3472	619.566
LOC_Os01g03330.1	1863	1664	695.127	56.6543
LOC_Os01g03340.1	1220	1021	5556.77	738.105
LOC_Os01g03350.1	288	90.399	0	0
LOC_Os01g03360.1	1174	975	38.3143	5.3294
LOC_Os01g03370.1	2895	2696	0	0
LOC_Os01g03380.1	788	589	0	0
LOC_Os01g03390.1	996	797	2284.79	388.785
LOC_Os01g03400.1	387	188	0	0
LOC_Os01g03410.1	672	473	0	0
LOC_Os01g03420.1	1254	1055	0	0
LOC_Os01g03429.1	861	662	0	0
LOC_Os01g03440.1	963	764	0	0
LOC_Os01g03452.1	3684	3485	0	0
LOC_Os01g03464.1	790	591	0	0
LOC_Os01g03480.1	285	87.6516	0	0
LOC_Os01g03490.1	2429	2230	10	0.608159
LOC_Os01g03500.1	1258	1059	50	6.40318
LOC_Os01g03510.1	2301	2102	213	13.7426
LOC_Os01g03520.1	3960	3761	565	20.3736
LOC_Os01g03530.2	2221	2022	6	0.402431
LOC_Os01g03530.1	2393	2194	0	0
LOC_Os01g03549.1	2304	2105	532	34.2753
LOC_Os01g03570.1	2278	2079	102	6.65376
LOC_Os01g03580.1	2985	2786	0	0
LOC_Os01g03590.1	1782	1583	0	0
LOC_Os01g03600.1	2673	2474	0	0
LOC_Os01g03610.1	3078	2879	0	0
LOC_Os01g03620.1	1909	1710	0	0
LOC_Os01g03630.1	2040	1841	0	0
LOC_Os01g03640.1	2292	2093	0	0
LOC_Os01g03650.1	1739	1540	630	55.4806
LOC_Os01g03660.2	1783	1584	48.9178	4.18826
LOC_Os01g03660.3	1570	1371	179.082	17.7148
LOC_Os01g03670.1	1246	1047	0	0
LOC_Os01g03680.1	996	797	60	10.2097
LOC_Os01g03690.1	3298	3099	48	2.10059
LOC_Os01g03710.1	1731	1532	19	1.68196
LOC_Os01g03720.1	1589	1390	10	0.975679
LOC_Os01g03740.1	3175	2976	75.3096	3.43193
LOC_Os01g03730.1	1304	1105	152.69	18.7401
LOC_Os01g03750.1	895	696	41	7.98907
LOC_Os01g03760.1	2504	2305	660.788	38.8788
LOC_Os01g03760.2	2850	2651	18.2118	0.931676
LOC_Os01g03770.1	246	56.2527	0	0
LOC_Os01g03780.1	5694	5495	0	0
LOC_Os01g03790.1	405	206	0	0
LOC_Os01g03800.1	1764	1565	0	0
LOC_Os01g03810.1	1025	826	9.82919	1.61384
LOC_Os01g03820.1	3187	2988	839.171	38.0883
LOC_Os01g03830.1	5214	5015	3.19914	0.0865135
LOC_Os01g03840.1	989	790	0	0
LOC_Os01g03860.1	930	731	0	0
LOC_Os01g03870.1	2392	2193	38	2.34999
LOC_Os01g03880.1	258	64.9	0	0
LOC_Os01g03890.1	985	786	0	0
LOC_Os01g03900.1	676	477	0	0
LOC_Os01g03914.2	2233	2034	8.828	0.588617
LOC_Os01g03914.1	2241	2042	347.756	23.0962
LOC_Os01g03914.3	2314	2115	12.4162	0.796159
LOC_Os01g03930.1	261	67.2176	0	0
LOC_Os01g03940.1	1140	941	90	12.971
LOC_Os01g03950.1	3485	3286	37	1.52706
LOC_Os01g03960.1	360	161.005	0	0
LOC_Os01g03970.1	312	113.306	0	0
LOC_Os01g03980.1	1018	819	18	2.98065
LOC_Os01g03989.1	369	170.002	0	0
LOC_Os01g04000.1	393	194	0	0
LOC_Os01g04005.1	4441	4242	0	0
LOC_Os01g04010.1	528	329	448	184.673
LOC_Os01g04020.1	1958	1759	1637.85	126.279
LOC_Os01g04020.2	2132	1933	59.1461	4.1497
LOC_Os01g04030.1	916	717	92	17.4016
LOC_Os01g04040.1	306	107.463	0	0
LOC_Os01g04050.1	804	605	4348	974.666
LOC_Os01g04070.1	3636	3437	3	0.118376
LOC_Os01g04080.1	1042	843	0	0
LOC_Os01g04090.1	1685	1486	0	0
LOC_Os01g04100.1	1208	1009	24	3.22583
LOC_Os01g04110.1	825	626	65.29	14.1447
LOC_Os01g04120.1	1802	1603	68	5.75304
LOC_Os01g04130.1	447	248	77	42.1076
LOC_Os01g04140.1	2097	1898	0	0
LOC_Os01g04150.1	2829	2630	0	0
LOC_Os01g04160.1	3091	2892	5	0.234473
LOC_Os01g04170.1	1025	826	1	0.164188
LOC_Os01g04180.1	885	686	1	0.197696
LOC_Os01g04190.3	2339	2140	303.189	19.2142
LOC_Os01g04190.4	2414	2215	0	0
LOC_Os01g04190.1	2317	2118	77.278	4.94825
LOC_Os01g04190.2	2295	2096	387.533	25.0749
LOC_Os01g04200.2	2423	2224	291.517	17.7767
LOC_Os01g04200.1	2002	1803	93.3117	7.01878
LOC_Os01g04200.3	2665	2466	0	0
LOC_Os01g04200.4	2188	1989	141.171	9.62573
LOC_Os01g04210.1	1236	1037	0	0
LOC_Os01g04220.1	1215	1016	0	0
LOC_Os01g04230.1	2384	2185	3	0.186205
LOC_Os01g04250.1	2991	2792	10	0.485743
LOC_Os01g04260.1	1289	1090	175	21.7738
LOC_Os01g04270.1	240	52.3196	0	0
LOC_Os01g04280.1	1953	1754	56	4.32992
LOC_Os01g04290.1	1704	1505	0	0
LOC_Os01g04300.1	2003	1804	11	0.826947
LOC_Os01g04310.1	300	101.683	0	0
LOC_Os01g04320.1	660	461	0	0
LOC_Os01g04324.1	1956	1757	24	1.85251
LOC_Os01g04330.1	911	712	38	7.23811
LOC_Os01g04340.1	932	733	0	0
LOC_Os01g04350.1	951	752	1239	223.447
LOC_Os01g04360.1	789	590	4	0.919453
LOC_Os01g04370.1	851	652	6.24017	1.29799
LOC_Os01g04380.1	844	645	8.75983	1.84186
LOC_Os01g04390.1	778	579	10	2.3423
LOC_Os01g04409.1	2460	2261	312	18.7144
LOC_Os01g04430.1	1011	812	6	1.00211
LOC_Os01g04440.1	1620	1421	0	0
LOC_Os01g04450.1	2362	2163	39	2.44529
LOC_Os01g04460.1	1890	1691	24	1.92482
LOC_Os01g04470.1	924	725	0	0
LOC_Os01g04480.1	1907	1708	22	1.74685
LOC_Os01g04490.1	1734	1535	38	3.35735
LOC_Os01g04500.1	543	344	20	7.88485
LOC_Os01g04510.1	567	368	23	8.47621
LOC_Os01g04520.1	1881	1682	0	0
LOC_Os01g04530.1	753	554	44	10.7712
LOC_Os01g04540.1	2208	2009	133.82	9.03363
LOC_Os01g04550.1	1737	1538	41	3.61534
LOC_Os01g04560.1	1026	827	0	0
LOC_Os01g04570.2	2250	2051	13.3239	0.881021
LOC_Os01g04570.1	2254	2055	1.67614	0.110616
LOC_Os01g04580.1	2292	2093	26	1.68471
LOC_Os01g04590.1	1481	1282	99	10.4729
LOC_Os01g04600.2	1659	1460	7.08592	0.658211
LOC_Os01g04600.1	1223	1024	7.91408	1.04815
LOC_Os01g04610.1	306	107.463	0	0
LOC_Os01g04620.2	1693	1494	0	0
LOC_Os01g04620.3	1573	1374	5.46342	0.539262
LOC_Os01g04620.1	1576	1377	0.536581	0.0528474
LOC_Os01g04630.1	1746	1547	2355	206.454
LOC_Os01g04640.1	886	687	37	7.3041
LOC_Os01g04650.1	3441	3242	604	25.2665
LOC_Os01g04660.2	1703	1504	0	0
LOC_Os01g04660.1	1577	1378	0	0
LOC_Os01g04670.1	799	600	5	1.13016
LOC_Os01g04680.1	1260	1061	0	0
LOC_Os01g04690.1	204	34.1075	0	0
LOC_Os01g04699.1	564	365	8	2.97248
LOC_Os01g04710.1	1986	1787	3	0.227677
LOC_Os01g04720.2	3869	3670	8.00653	0.295869
LOC_Os01g04720.1	3149	2950	14.9935	0.68929
LOC_Os01g04730.1	705	506	253.838	68.0342
LOC_Os01g04740.1	381	182	0	0
LOC_Os01g04750.1	1669	1470	1.01668	0.0937974
LOC_Os01g04760.1	249	58.3182	0	0
LOC_Os01g04770.1	432	233	0	0
LOC_Os01g04780.1	8220	8021	0	0
LOC_Os01g04790.1	1911	1712	0	0
LOC_Os01g04800.1	1597	1398	56.9833	5.52793
LOC_Os01g04814.3	1970	1771	0	0
LOC_Os01g04814.4	1912	1713	22.4922	1.78072
LOC_Os01g04814.1	1888	1689	1013.51	81.3803
LOC_Os01g04830.1	378	179.001	0	0
LOC_Os01g04840.1	1347	1148	0	0
LOC_Os01g04850.1	873	674	0	0
LOC_Os01g04860.1	1772	1573	503	43.3672
LOC_Os01g04870.1	2109	1910	104	7.38451
LOC_Os01g04880.1	3280	3081	140.376	6.17906
LOC_Os01g04880.2	2549	2350	13.7749	0.794955
LOC_Os01g04900.3	2854	2655	34.2766	1.75087
LOC_Os01g04900.2	2877	2678	130.977	6.63292
LOC_Os01g04900.1	2054	1855	2171.6	158.766
LOC_Os01g04910.1	1057	858	107	16.9129
LOC_Os01g04920.2	1853	1654	0	0
LOC_Os01g04920.3	981	782	5.01604	0.869913
LOC_Os01g04920.1	1891	1692	365.984	29.3348
LOC_Os01g04930.1	2451	2252	324	19.5118
LOC_Os01g04950.3	2472	2273	121.885	7.27229
LOC_Os01g04950.1	2778	2579	144.855	7.61737
LOC_Os01g04950.4	3836	3637	45.6771	1.70325
LOC_Os01g04950.2	2283	2084	79.5829	5.17897
LOC_Os01g04960.1	4374	4175	0	0
LOC_Os01g04970.1	171	24.0032	0	0
LOC_Os01g04980.1	2274	2075	0	0
LOC_Os01g04990.1	1499	1300	137	14.2922
LOC_Os01g04990.2	1462	1263	0	0
LOC_Os01g05000.1	654	455	0	0
LOC_Os01g05010.1	1184	985	89	12.2539
LOC_Os01g05020.1	2016	1817	0	0
LOC_Os01g05030.1	2646	2447	0	0
LOC_Os01g05040.1	1434	1235	0	0
LOC_Os01g05050.1	807	608	0	0
LOC_Os01g05060.1	1178	979	768	106.39
LOC_Os01g05064.1	659	460	26	7.66544
LOC_Os01g05070.1	1519	1320	174.34	17.9121
LOC_Os01g05070.2	1510	1311	14.6598	1.51652
LOC_Os01g05080.1	999	800	653.638	110.807
LOC_Os01g05080.2	1382	1183	90.5554	10.3813
LOC_Os01g05090.1	1070	871	287.653	44.7891
LOC_Os01g05100.1	1827	1628	14.9339	1.24406
LOC_Os01g05105.1	4813	4614	50	1.46965
LOC_Os01g05120.1	846	647	1	0.209613
LOC_Os01g05130.1	1027	828	128	20.9653
LOC_Os01g05140.1	657	458	43	12.7328
LOC_Os01g05150.1	802	603	1	0.224908
LOC_Os01g05160.1	504	305	0	0
LOC_Os01g05170.1	673	474	0	0
LOC_Os01g05180.1	1122	923	78.7133	11.5656
LOC_Os01g05200.1	2814	2615	0	0
LOC_Os01g05210.1	333	134.061	0	0
LOC_Os01g05220.1	504	305	0	0
LOC_Os01g05240.1	222	42.1033	0	0
LOC_Os01g05250.1	369	170.002	6	4.78651
LOC_Os01g05260.1	522	323	0	0
LOC_Os01g05280.1	357	158.007	0	0
LOC_Os01g05289.1	955	756	116.287	20.8607
LOC_Os01g05300.1	159	21.4084	0	0
LOC_Os01g05310.1	970	771	3	0.527702
LOC_Os01g05320.1	4128	3929	0	0
LOC_Os01g05330.1	714	515	0	0
LOC_Os01g05340.1	837	638	0	0
LOC_Os01g05350.1	786	587	0	0
LOC_Os01g05360.1	381	182	0	0
LOC_Os01g05370.1	3255	3056	0	0
LOC_Os01g05380.1	541	342	4	1.58619
LOC_Os01g05390.1	240	52.3196	0	0
LOC_Os01g05400.1	555	356	0	0
LOC_Os01g05410.1	402	203	0	0
LOC_Os01g05420.1	2221	2022	817	54.7977
LOC_Os01g05430.1	1294	1095	10	1.23853
LOC_Os01g05440.1	1236	1037	8	1.04624
LOC_Os01g05450.1	501	302	4	1.79628
LOC_Os01g05460.1	600	401	10	3.38203
LOC_Os01g05470.1	2567	2368	231	13.2298
LOC_Os01g05480.3	2227	2028	0	0
LOC_Os01g05480.2	1796	1597	1	0.0849213
LOC_Os01g05480.1	1870	1671	0	0
LOC_Os01g05490.2	1552	1353	24.0586	2.41154
LOC_Os01g05490.1	1423	1224	8597.94	952.653
LOC_Os01g05500.1	6560	6361	184.447	3.93249
LOC_Os01g05500.2	6649	6450	2647.55	55.6681
LOC_Os01g05510.4	2286	2087	111.213	7.22694
LOC_Os01g05510.5	2219	2020	58.9915	3.96059
LOC_Os01g05510.1	1853	1654	2.07451e-07	1.70099e-08
LOC_Os01g05510.3	1920	1721	30.7257	2.42127
LOC_Os01g05510.2	1735	1536	22.0698	1.94863
LOC_Os01g05520.1	677	478	0	0
LOC_Os01g05530.1	2597	2398	330	18.6632
LOC_Os01g05540.1	1603	1404	266	25.6943
LOC_Os01g05550.1	456	257	0	0
LOC_Os01g05560.1	1553	1354	228	22.8369
LOC_Os01g05570.1	480	281	0	0
LOC_Os01g05580.1	534	335	0	0
LOC_Os01g05585.1	195	30.8351	1	4.39821
LOC_Os01g05590.1	1221	1022	0	0
LOC_Os01g05600.1	2973	2774	3.23056	0.15794
LOC_Os01g05610.1	974	775	190.116	33.2689
LOC_Os01g05620.1	2970	2771	10.7694	0.527082
LOC_Os01g05630.1	972	773	112.026	19.6545
LOC_Os01g05640.1	3307	3108	31	1.3527
LOC_Os01g05650.1	757	558	9034	2195.67
